country,fullName,clubName,position,counterGames,counterGoals
Франция,Гордеев Матвей Валерьевич,Реал Мадрид,goalkeeper,16,-8
Нидерланды,Калинин Арсений Леонидович,Зенит,halfdefender,29,8
Португалия,Андреев Матвей Тарасович,Арсенал,defender,89,39
Испания,Смирнов Артём Антонович,Спартак,halfdefender,176,71
Бразилия,Калинин Иван Равильевич,Локомотив,attacker,59,2
Россия,Сергеев Юрий Антонович,Ювентус,halfdefender,59,9
Португалия,Гордеев Вячеслав Кириллович,Арсенал,attacker,111,62
Италия,Куликов Матвей Денисович,Арсенал,attacker,14,4
Нидерланды,Шестаков Артём Васильевич,Спартак,attacker,155,79
Германия,Фролов Павел Данилович,Бавария,defender,81,61
Португалия,Михайлов Анатолий Евгеньевич,Ливерпуль,defender,179,16
Россия,Медведев Олег Петрович,Спартак,attacker,33,25
Нидерланды,Андреев Вадим Викторович,Зенит,halfdefender,110,9
Португалия,Григорьев Пётр Тарасович,Зенит,halfdefender,118,28
Португалия,Фомин Степан Игоревич,Ливерпуль,defender,118,18
Бразилия,Барсуков Ярослав Алексеевич,Барселона,defender,84,52
Нидерланды,Гусев Вячеслав Денисович,Ливерпуль,halfdefender,22,15
Нидерланды,Петров Руслан Фёдорович,Манчестер Сити,halfdefender,42,8
Франция,Козлов Станислав Радмирович,Бавария,defender,168,43
Нидерланды,Блинов Фёдор Константинович,Бавария,defender,24,14
Бразилия,Захаров Денис Денисович,ПСЖ,defender,146,60
Аргентина,Сергеев Фёдор Степанович,ПСЖ,halfdefender,144,72
Бразилия,Блинов Даниил Егорович,Динамо,defender,3,3
Франция,Павлов Лев Андреевич,Барселона,halfdefender,136,24
Португалия,Степанов Арсений Романович,Ювентус,attacker,149,70
Англия,Егоров Глеб Тимофеевич,Манчестер Сити,defender,66,52
Аргентина,Барсуков Глеб Валерьевич,Зенит,defender,5,1
Бразилия,Алексеев Валерий Эльдарович,Зенит,goalkeeper,64,-10
Аргентина,Савельев Пётр Степанович,Бавария,halfdefender,113,5
Россия,Иванов Никита Равильевич,Арсенал,halfdefender,138,78
Франция,Рябов Сергей Вадимович,Ливерпуль,halfdefender,134,5
Аргентина,Данилов Матвей Эльдарович,Ливерпуль,attacker,172,56
Франция,Лебедев Вадим Константинович,Бавария,goalkeeper,162,-134
Германия,Гаврилов Степан Станиславович,Бавария,attacker,74,25
Франция,Кузнецов Ярослав Георгиевич,Спартак,halfdefender,108,17
Нидерланды,Смирнов Лев Егорович,Бавария,attacker,177,61
Аргентина,Орлов Даниил Георгиевич,Динамо,attacker,0,0
Россия,Соколов Пётр Петрович,Арсенал,attacker,3,0
Нидерланды,Борисов Лев Павлович,Манчестер Сити,halfdefender,50,22
Аргентина,Калинин Андрей Евгеньевич,ЦСКА,defender,52,5
Италия,Макаров Станислав Вадимович,Зенит,halfdefender,56,10
Франция,Лебедев Павел Тарасович,Зенит,defender,23,15
Германия,Волков Иван Витальевич,Зенит,attacker,116,6
Испания,Титов Юрий Игоревич,Барселона,attacker,113,58
Франция,Новиков Вадим Игоревич,Реал Мадрид,halfdefender,10,6
Португалия,Смирнов Тихон Германович,Манчестер Сити,halfdefender,104,17
Италия,Семёнов Константин Юрьевич,Бавария,goalkeeper,107,-95
Португалия,Николаев Тихон Эдуардович,ЦСКА,halfdefender,53,49
Португалия,Павлов Виктор Радмирович,Ювентус,attacker,93,71
Нидерланды,Гордеев Михаил Ильич,Бавария,halfdefender,129,57
Италия,Борисов Кирилл Васильевич,Ливерпуль,defender,66,26
Англия,Васильев Андрей Данилович,Манчестер Сити,attacker,136,25
Англия,Никитин Арсений Степанович,Арсенал,attacker,155,0
Англия,Шестаков Андрей Матвеевич,Манчестер Сити,defender,55,12
Испания,Тарасов Арсений Семёнович,Ливерпуль,halfdefender,124,39
Италия,Филиппов Кирилл Маркович,Реал Мадрид,halfdefender,12,11
Бразилия,Данилов Илья Максимович,Реал Мадрид,goalkeeper,92,-16
Бразилия,Сидоров Илья Равильевич,Барселона,attacker,99,4
Аргентина,Шестаков Александр Григорьевич,Бавария,defender,171,50
Италия,Григорьев Максим Вадимович,Ливерпуль,halfdefender,156,22
Нидерланды,Гаврилов Вячеслав Геннадьевич,ПСЖ,goalkeeper,159,-138
Франция,Титов Вадим Сергеевич,Арсенал,halfdefender,67,10
Италия,Данилов Владимир Эльдарович,ЦСКА,attacker,55,7
Бразилия,Алексеев Илья Рустамович,Ливерпуль,defender,29,29
Бразилия,Данилов Дмитрий Игоревич,Ювентус,defender,166,68
Испания,Борисов Владимир Вадимович,Зенит,halfdefender,178,5
Нидерланды,Степанов Тихон Германович,Манчестер Сити,defender,103,53
Россия,Воробьёв Андрей Павлович,ЦСКА,halfdefender,76,54
Россия,Гордеев Валерий Семёнович,Арсенал,defender,154,33
Аргентина,Романов Егор Романович,Динамо,defender,129,20
Англия,Никитин Георгий Эльдарович,Зенит,defender,141,5
Нидерланды,Лазарев Александр Матвеевич,Ювентус,halfdefender,63,58
Германия,Смирнов Юрий Эдуардович,Реал Мадрид,defender,111,79
Россия,Блинов Никита Олегович,Ювентус,defender,180,69
Аргентина,Егоров Егор Геннадьевич,Бавария,attacker,159,38
Испания,Орлов Григорий Евгеньевич,Ювентус,attacker,99,25
Россия,Васильев Тихон Русланович,Спартак,attacker,68,26
Бразилия,Сергеев Пётр Русланович,Ювентус,goalkeeper,72,-13
Нидерланды,Антонов Пётр Алексеевич,Спартак,goalkeeper,6,-6
Португалия,Тарасов Олег Матвеевич,Ливерпуль,defender,104,2
Россия,Захаров Егор Анатольевич,Спартак,halfdefender,25,11
Франция,Фёдоров Фёдор Валерьевич,Манчестер Сити,defender,102,44
Нидерланды,Калинин Михаил Валерьевич,ПСЖ,attacker,117,3
Англия,Семёнов Михаил Аркадьевич,Реал Мадрид,halfdefender,152,33
Португалия,Гусев Дмитрий Фёдорович,Бавария,defender,178,87
Англия,Гордеев Денис Эдуардович,Спартак,attacker,42,4
Нидерланды,Антонов Руслан Юрьевич,ЦСКА,defender,180,52
Нидерланды,Титов Степан Семёнович,Арсенал,halfdefender,61,25
Португалия,Куликов Григорий Русланович,ПСЖ,halfdefender,174,34
Россия,Лазарев Михаил Вячеславович,Барселона,defender,100,82
Франция,Егоров Сергей Викторович,Динамо,defender,139,77
Аргентина,Титов Лев Константинович,Динамо,attacker,94,8
Португалия,Жуков Андрей Сергеевич,ЦСКА,defender,164,50
Англия,Савельев Денис Алексеевич,Манчестер Сити,halfdefender,18,2
Италия,Куликов Кирилл Андреевич,Ливерпуль,attacker,160,41
Англия,Савельев Тимофей Олегович,Локомотив,halfdefender,64,38
Испания,Беляев Максим Григорьевич,Локомотив,defender,54,38
Бразилия,Яковлев Пётр Эльдарович,Бавария,attacker,126,20
Испания,Сергеев Станислав Сергеевич,ПСЖ,attacker,130,18
Португалия,Васильев Дмитрий Тимофеевич,Зенит,halfdefender,68,3
Испания,Алексеев Владимир Степанович,Манчестер Сити,attacker,150,8
Россия,Калинин Роман Станиславович,ЦСКА,halfdefender,86,69
Португалия,Гаврилов Роман Валерьевич,Бавария,halfdefender,92,16
Нидерланды,Фролов Фёдор Матвеевич,Бавария,defender,24,10
Россия,Гаврилов Павел Викторович,Реал Мадрид,defender,91,27
Аргентина,Кузнецов Кирилл Аркадьевич,Барселона,defender,152,29
Португалия,Николаев Валерий Витальевич,Зенит,attacker,63,42
Германия,Волков Ярослав Игоревич,Бавария,attacker,31,16
Бразилия,Фёдоров Даниил Станиславович,Реал Мадрид,halfdefender,149,52
Россия,Касаткин Олег Петрович,Арсенал,defender,151,45
Англия,Жуков Егор Эдуардович,Динамо,defender,100,25
Бразилия,Соколов Олег Станиславович,Спартак,goalkeeper,180,-40
Англия,Макаров Илья Викторович,Зенит,defender,132,21
Бразилия,Попов Станислав Егорович,Ювентус,defender,13,0
Бразилия,Волков Матвей Егорович,Локомотив,halfdefender,147,61
Россия,Петров Сергей Валерьевич,Динамо,defender,91,1
Франция,Данилов Егор Дмитриевич,ЦСКА,halfdefender,123,79
Бразилия,Жуков Владимир Равильевич,Барселона,defender,63,4
Бразилия,Лазарев Дмитрий Борисович,Ливерпуль,halfdefender,120,12
Португалия,Жуков Глеб Антонович,Динамо,defender,91,75
Испания,Петров Максим Германович,ПСЖ,halfdefender,37,35
Англия,Андреев Роман Русланович,ЦСКА,goalkeeper,8,-1
Германия,Орлов Вадим Геннадьевич,Арсенал,goalkeeper,37,-7
Португалия,Николаев Кирилл Равильевич,ЦСКА,defender,93,56
Испания,Калинин Олег Антонович,Локомотив,attacker,41,24
Франция,Смирнов Тимофей Кириллович,Динамо,halfdefender,43,25
Аргентина,Семёнов Валерий Олегович,ЦСКА,attacker,79,34
Португалия,Козлов Михаил Эльдарович,Арсенал,defender,53,10
Франция,Романов Владимир Леонидович,Ливерпуль,attacker,86,68
Бразилия,Смирнов Юрий Валентинович,ПСЖ,defender,175,49
Бразилия,Захаров Виктор Леонидович,Ливерпуль,defender,136,46
Бразилия,Фёдоров Глеб Эльдарович,ЦСКА,halfdefender,113,57
Нидерланды,Фролов Михаил Алексеевич,ПСЖ,halfdefender,83,70
Испания,Куликов Тихон Ярославович,Арсенал,defender,163,85
Аргентина,Егоров Тихон Павлович,Манчестер Сити,attacker,54,20
Аргентина,Павлов Матвей Вадимович,Ливерпуль,halfdefender,73,55
Германия,Гаврилов Сергей Егорович,Манчестер Сити,attacker,137,6
Нидерланды,Гаврилов Вадим Тарасович,Динамо,halfdefender,10,5
Испания,Яковлев Виктор Станиславович,Барселона,defender,122,39
Италия,Морозов Сергей Григорьевич,Реал Мадрид,halfdefender,140,52
Германия,Савельев Антон Борисович,Реал Мадрид,goalkeeper,117,-7
Нидерланды,Григорьев Олег Иванович,Реал Мадрид,defender,138,26
Нидерланды,Воробьёв Георгий Валерьевич,Манчестер Сити,halfdefender,170,69
Франция,Макаров Лев Георгиевич,Ювентус,attacker,25,12
Аргентина,Куликов Антон Витальевич,Ювентус,attacker,161,53
Португалия,Антонов Юрий Анатольевич,Манчестер Сити,goalkeeper,38,-35
Испания,Филиппов Руслан Вадимович,Динамо,halfdefender,140,82
Аргентина,Борисов Кирилл Степанович,ПСЖ,attacker,119,35
Италия,Семёнов Антон Евгеньевич,Реал Мадрид,defender,90,21
Италия,Рябов Степан Игоревич,Ювентус,halfdefender,88,78
Россия,Орлов Матвей Григорьевич,Ювентус,defender,155,66
Португалия,Мельников Денис Валерьевич,Манчестер Сити,attacker,177,51
Испания,Степанов Вячеслав Григорьевич,Ливерпуль,halfdefender,143,15
Франция,Блинов Сергей Романович,ПСЖ,halfdefender,42,33
Италия,Иванов Георгий Ильич,Зенит,defender,117,5
Германия,Гордеев Роман Юрьевич,Ливерпуль,halfdefender,97,66
Аргентина,Михайлов Александр Рустамович,Манчестер Сити,halfdefender,70,4
Бразилия,Попов Юрий Эльдарович,Арсенал,defender,121,16
Германия,Шестаков Григорий Витальевич,ЦСКА,defender,49,43
Германия,Семёнов Константин Матвеевич,Спартак,halfdefender,169,9
Англия,Жуков Егор Эдуардович,Барселона,halfdefender,18,8
Германия,Титов Григорий Никитич,Ювентус,attacker,45,3
Нидерланды,Блинов Степан Никитич,Динамо,defender,10,3
Россия,Попов Михаил Кириллович,Манчестер Сити,halfdefender,70,65
Италия,Соловьёв Сергей Витальевич,Бавария,defender,105,50
Англия,Филиппов Сергей Леонидович,Локомотив,defender,111,49
Россия,Орлов Лев Ильич,Зенит,attacker,57,39
Россия,Марков Тихон Тарасович,Ливерпуль,attacker,103,70
Англия,Кудрявцев Георгий Константинович,Ювентус,halfdefender,4,0
Нидерланды,Фомин Глеб Тимофеевич,Арсенал,halfdefender,82,10
Аргентина,Кудрявцев Анатолий Андреевич,Локомотив,halfdefender,56,17
Аргентина,Кузнецов Иван Степанович,ПСЖ,defender,40,11
Англия,Павлов Станислав Ярославович,Манчестер Сити,attacker,2,2
Испания,Барсуков Кирилл Степанович,Зенит,halfdefender,151,60
Италия,Фомин Максим Ильич,Манчестер Сити,defender,66,6
Англия,Романов Глеб Петрович,Ливерпуль,halfdefender,105,21
Аргентина,Григорьев Юрий Павлович,Динамо,defender,136,75
Германия,Попов Григорий Андреевич,Бавария,halfdefender,6,3
Аргентина,Антонов Александр Валентинович,Арсенал,halfdefender,25,10
Бразилия,Фомин Роман Павлович,Ювентус,attacker,113,70
Нидерланды,Данилов Александр Сергеевич,Динамо,defender,122,72
Нидерланды,Тарасов Павел Павлович,ПСЖ,halfdefender,20,8
Франция,Новиков Егор Сергеевич,Спартак,attacker,118,13
Бразилия,Алексеев Максим Вадимович,Манчестер Сити,defender,156,34
Италия,Андреев Даниил Игоревич,Барселона,attacker,102,85
Франция,Кондратьев Дмитрий Максимович,Бавария,attacker,53,45
Нидерланды,Данилов Анатолий Степанович,Арсенал,halfdefender,153,32
Аргентина,Титов Виктор Равильевич,ЦСКА,halfdefender,137,5
Аргентина,Гаврилов Степан Матвеевич,Спартак,halfdefender,168,36
Германия,Лазарев Павел Григорьевич,Барселона,defender,99,3
Нидерланды,Кудрявцев Глеб Дмитриевич,Ливерпуль,goalkeeper,2,0
Испания,Лебедев Сергей Петрович,Ливерпуль,attacker,39,18
Нидерланды,Марков Матвей Егорович,Реал Мадрид,goalkeeper,41,-39
Аргентина,Кондратьев Станислав Эльдарович,Ливерпуль,defender,94,46
Испания,Иванов Тихон Васильевич,Зенит,attacker,23,21
Испания,Рябов Денис Иванович,ПСЖ,defender,179,13
Испания,Волков Даниил Витальевич,Ливерпуль,defender,146,60
Испания,Егоров Егор Данилович,ПСЖ,attacker,81,30
Германия,Фёдоров Матвей Русланович,Спартак,defender,175,21
Бразилия,Савельев Олег Викторович,Зенит,halfdefender,3,1
Испания,Гаврилов Егор Никитич,Барселона,defender,149,86
Германия,Воробьёв Иван Геннадьевич,Локомотив,defender,102,11
Аргентина,Калинин Валерий Андреевич,Спартак,defender,110,17
Испания,Макаров Григорий Матвеевич,Ливерпуль,defender,65,47
Бразилия,Смирнов Тимофей Антонович,Спартак,attacker,93,74
Россия,Новиков Иван Вадимович,Барселона,halfdefender,80,68
Испания,Блинов Сергей Валентинович,Барселона,defender,140,63
Испания,Семёнов Роман Александрович,Зенит,attacker,81,20
Португалия,Касаткин Олег Денисович,Бавария,halfdefender,48,1
Португалия,Шестаков Пётр Романович,Динамо,attacker,97,76
Германия,Новиков Тимофей Станиславович,Ювентус,halfdefender,12,2
Португалия,Кузнецов Антон Алексеевич,Ливерпуль,halfdefender,109,55
Нидерланды,Семёнов Илья Иванович,Арсенал,defender,150,10
Нидерланды,Захаров Анатолий Андреевич,ПСЖ,halfdefender,139,86
Бразилия,Попов Анатолий Равильевич,Зенит,defender,69,63
Португалия,Антонов Кирилл Кириллович,Манчестер Сити,attacker,41,9
Нидерланды,Касаткин Иван Иванович,Динамо,defender,87,52
Италия,Орлов Григорий Павлович,Барселона,goalkeeper,146,-113
Германия,Михайлов Даниил Владимирович,Манчестер Сити,defender,0,0
Россия,Воробьёв Константин Ильич,ЦСКА,attacker,13,12
Франция,Барсуков Иван Евгеньевич,Манчестер Сити,goalkeeper,14,-14
Италия,Данилов Павел Николаевич,Ювентус,halfdefender,77,51
Бразилия,Павлов Фёдор Григорьевич,Манчестер Сити,defender,44,24
Англия,Тарасов Руслан Матвеевич,Зенит,halfdefender,56,10
Россия,Яковлев Анатолий Рустамович,Зенит,attacker,14,11
Нидерланды,Иванов Роман Сергеевич,Ювентус,defender,126,74
Нидерланды,Барсуков Виктор Георгиевич,Локомотив,goalkeeper,24,-8
Италия,Алексеев Руслан Евгеньевич,Спартак,defender,83,49
Португалия,Борисов Юрий Валерьевич,ПСЖ,goalkeeper,57,-4
Нидерланды,Барсуков Валерий Денисович,ПСЖ,defender,19,9
Россия,Барсуков Руслан Тимофеевич,Ливерпуль,defender,5,3
Германия,Калинин Вадим Равильевич,Арсенал,halfdefender,0,0
Германия,Макаров Артём Владимирович,Динамо,attacker,45,25
Италия,Соловьёв Никита Русланович,Спартак,goalkeeper,86,-8
Португалия,Гаврилов Лев Александрович,Барселона,halfdefender,46,36
Испания,Барсуков Тимофей Иванович,Локомотив,defender,38,16
Бразилия,Семёнов Михаил Алексеевич,Арсенал,goalkeeper,132,-86
Россия,Сергеев Валерий Матвеевич,Локомотив,attacker,31,24
Нидерланды,Никитин Валерий Владимирович,Локомотив,goalkeeper,83,-49
Германия,Соколов Арсений Аркадьевич,Манчестер Сити,defender,24,10
Англия,Кудрявцев Руслан Арсеньевич,Реал Мадрид,defender,77,49
Франция,Петров Кирилл Павлович,Барселона,halfdefender,128,12
Франция,Морозов Арсений Борисович,Зенит,halfdefender,86,37
Россия,Яковлев Тихон Иванович,Манчестер Сити,halfdefender,111,15
Германия,Шестаков Константин Русланович,Ливерпуль,defender,82,71
Аргентина,Сергеев Владимир Денисович,Спартак,attacker,121,68
Аргентина,Мельников Арсений Викторович,Спартак,halfdefender,18,2
Англия,Козлов Сергей Геннадьевич,Ювентус,defender,37,5
Аргентина,Гусев Егор Георгиевич,Реал Мадрид,attacker,90,43
Нидерланды,Новиков Егор Алексеевич,Ювентус,attacker,76,60
Франция,Козлов Анатолий Никитич,Барселона,halfdefender,3,0
Россия,Филиппов Александр Эльдарович,ЦСКА,defender,30,9
Германия,Андреев Георгий Русланович,Бавария,halfdefender,152,4
Англия,Алексеев Тимофей Маркович,Спартак,halfdefender,99,69
Англия,Андреев Анатолий Тимофеевич,Ливерпуль,defender,19,3
Россия,Блинов Арсений Рустамович,ПСЖ,attacker,62,45
Германия,Алексеев Сергей Михайлович,Локомотив,defender,41,26
Нидерланды,Михайлов Кирилл Радмирович,Спартак,defender,117,47
Франция,Жуков Пётр Владимирович,Барселона,halfdefender,72,62
Нидерланды,Новиков Роман Олегович,Реал Мадрид,defender,75,67
Италия,Алексеев Денис Георгиевич,Динамо,goalkeeper,84,-29
Италия,Захаров Роман Петрович,ПСЖ,halfdefender,170,34
Португалия,Жуков Никита Станиславович,ЦСКА,attacker,145,47
Испания,Павлов Григорий Семёнович,Арсенал,halfdefender,132,42
Аргентина,Фёдоров Андрей Валентинович,Динамо,attacker,90,87
Бразилия,Соловьёв Константин Олегович,Манчестер Сити,halfdefender,135,56
Аргентина,Семёнов Антон Тарасович,Арсенал,defender,102,44
Англия,Лебедев Константин Семёнович,Бавария,attacker,123,21
Англия,Егоров Георгий Семёнович,ПСЖ,defender,124,18
Россия,Петров Григорий Матвеевич,Зенит,attacker,63,3
Аргентина,Титов Никита Николаевич,Динамо,halfdefender,161,43
Бразилия,Фомин Арсений Егорович,Ливерпуль,defender,38,8
Испания,Воробьёв Юрий Леонидович,Ювентус,defender,114,56
Россия,Кудрявцев Илья Радмирович,ПСЖ,halfdefender,129,6
Нидерланды,Сергеев Тимофей Аркадьевич,Спартак,goalkeeper,154,-46
Нидерланды,Медведев Артём Германович,Манчестер Сити,defender,70,5
Аргентина,Волков Вячеслав Романович,Манчестер Сити,attacker,5,1
Бразилия,Рябов Вадим Сергеевич,ЦСКА,attacker,40,30
Аргентина,Волков Олег Эдуардович,ЦСКА,halfdefender,149,28
Франция,Григорьев Олег Анатольевич,Динамо,goalkeeper,152,-27
Испания,Гусев Сергей Григорьевич,ЦСКА,defender,87,36
Франция,Савельев Максим Викторович,Локомотив,halfdefender,125,71
Англия,Касаткин Пётр Георгиевич,ПСЖ,defender,21,13
Россия,Гусев Даниил Рустамович,Реал Мадрид,attacker,14,6
Англия,Фомин Иван Станиславович,Ливерпуль,attacker,148,74
Португалия,Степанов Владимир Георгиевич,ЦСКА,defender,174,73
Португалия,Фёдоров Пётр Вадимович,Спартак,defender,54,30
Испания,Беляев Павел Михайлович,Реал Мадрид,defender,103,0
Испания,Жуков Дмитрий Игоревич,Арсенал,defender,50,48
Испания,Филиппов Матвей Фёдорович,ПСЖ,halfdefender,132,84
Германия,Козлов Вячеслав Матвеевич,Арсенал,defender,174,90
Нидерланды,Гаврилов Пётр Романович,Барселона,attacker,31,30
Германия,Егоров Юрий Геннадьевич,Арсенал,attacker,126,57
Бразилия,Яковлев Виктор Леонидович,Арсенал,attacker,132,87
Россия,Смирнов Дмитрий Васильевич,Бавария,halfdefender,115,22
Португалия,Петров Иван Денисович,Манчестер Сити,halfdefender,150,2
Нидерланды,Павлов Тимофей Евгеньевич,Реал Мадрид,defender,111,2
Бразилия,Никитин Станислав Валерьевич,Бавария,defender,154,59
Португалия,Кондратьев Глеб Олегович,Ливерпуль,goalkeeper,139,-51
Англия,Фёдоров Павел Романович,Ливерпуль,goalkeeper,6,-5
Испания,Морозов Егор Михайлович,Арсенал,defender,171,25
Испания,Семёнов Константин Маркович,Спартак,defender,110,43
Италия,Кузнецов Глеб Георгиевич,Динамо,halfdefender,142,28
Бразилия,Попов Кирилл Леонидович,ЦСКА,halfdefender,28,17
Аргентина,Яковлев Ярослав Эльдарович,Арсенал,attacker,4,1
Бразилия,Захаров Павел Степанович,Арсенал,defender,119,76
Нидерланды,Михайлов Иван Данилович,Арсенал,halfdefender,105,40
Португалия,Беляев Егор Германович,Ливерпуль,goalkeeper,2,0
Англия,Гаврилов Александр Эльдарович,Реал Мадрид,halfdefender,153,29
Англия,Борисов Андрей Юрьевич,Зенит,attacker,54,25
Германия,Егоров Вадим Дмитриевич,Манчестер Сити,goalkeeper,149,-124
Бразилия,Гусев Лев Константинович,ПСЖ,halfdefender,145,76
Англия,Волков Валерий Денисович,ЦСКА,defender,114,47
Германия,Попов Валерий Кириллович,Манчестер Сити,goalkeeper,148,-17
Германия,Гусев Роман Георгиевич,Зенит,goalkeeper,72,-66
Англия,Морозов Станислав Игоревич,Арсенал,goalkeeper,71,-42
Португалия,Фролов Юрий Иванович,Бавария,attacker,172,38
Бразилия,Касаткин Егор Рустамович,Барселона,attacker,54,19
Бразилия,Кудрявцев Вячеслав Павлович,Манчестер Сити,halfdefender,126,87
Бразилия,Семёнов Владимир Станиславович,ПСЖ,halfdefender,62,5
Аргентина,Морозов Константин Евгеньевич,Спартак,defender,77,24
Португалия,Беляев Станислав Валентинович,Арсенал,attacker,156,32
Аргентина,Лазарев Степан Алексеевич,ПСЖ,attacker,85,14
Франция,Волков Сергей Степанович,ПСЖ,defender,125,21
Италия,Соловьёв Сергей Равильевич,Локомотив,halfdefender,87,17
Испания,Смирнов Ярослав Романович,Реал Мадрид,halfdefender,69,16
Германия,Романов Виктор Никитич,ПСЖ,defender,71,22
Испания,Кузнецов Руслан Арсеньевич,Спартак,attacker,86,81
Франция,Гаврилов Арсений Германович,ЦСКА,defender,71,16
Бразилия,Медведев Григорий Эльдарович,Реал Мадрид,defender,6,3
Россия,Лазарев Константин Рустамович,ПСЖ,defender,62,1
Россия,Павлов Александр Германович,Локомотив,attacker,3,2
Россия,Беляев Иван Ярославович,ЦСКА,halfdefender,150,9
Россия,Шестаков Валерий Данилович,Реал Мадрид,defender,89,7
Бразилия,Калинин Вадим Борисович,Бавария,halfdefender,43,8
Аргентина,Кузнецов Илья Иванович,Бавария,halfdefender,108,46
Англия,Беляев Степан Георгиевич,Ювентус,goalkeeper,154,-14
Португалия,Данилов Тихон Анатольевич,Ювентус,halfdefender,132,23
Испания,Савельев Иван Вячеславович,Динамо,halfdefender,85,64
Аргентина,Беляев Руслан Валентинович,Ливерпуль,defender,69,19
Англия,Тарасов Никита Маркович,Спартак,defender,175,82
Франция,Медведев Дмитрий Игоревич,Арсенал,halfdefender,25,13
Бразилия,Антонов Виктор Равильевич,Барселона,defender,36,27
Италия,Савельев Артём Никитич,Спартак,attacker,20,7
Италия,Антонов Анатолий Денисович,Реал Мадрид,attacker,64,63
Франция,Соловьёв Никита Ильич,ПСЖ,halfdefender,56,54
Испания,Фролов Кирилл Васильевич,Спартак,attacker,111,76
Аргентина,Васильев Юрий Кириллович,Зенит,defender,95,84
Россия,Никитин Тихон Андреевич,Барселона,defender,112,50
Италия,Фролов Максим Владимирович,Манчестер Сити,attacker,132,44
Испания,Егоров Георгий Андреевич,Бавария,goalkeeper,43,-18
Англия,Зайцев Артём Григорьевич,Ювентус,halfdefender,109,24
Испания,Мельников Антон Германович,Динамо,attacker,0,0
Нидерланды,Куликов Вячеслав Викторович,Бавария,goalkeeper,107,-3
Россия,Зайцев Тимофей Степанович,ПСЖ,halfdefender,122,64
Англия,Никитин Иван Егорович,Спартак,halfdefender,174,59
Франция,Соловьёв Фёдор Леонидович,Ливерпуль,halfdefender,80,51
Аргентина,Антонов Владимир Андреевич,ЦСКА,defender,80,67
Бразилия,Сергеев Павел Германович,Ливерпуль,defender,20,19
Франция,Яковлев Александр Денисович,Зенит,attacker,114,49
Португалия,Григорьев Михаил Семёнович,Арсенал,halfdefender,150,76
Португалия,Козлов Матвей Германович,Динамо,halfdefender,85,77
Бразилия,Семёнов Артём Георгиевич,Локомотив,attacker,131,37
Германия,Кудрявцев Даниил Юрьевич,ЦСКА,defender,121,51
Бразилия,Андреев Руслан Евгеньевич,Ливерпуль,attacker,169,39
Нидерланды,Иванов Анатолий Витальевич,Ливерпуль,defender,124,15
Германия,Петров Александр Леонидович,Спартак,defender,147,86
Франция,Яковлев Матвей Витальевич,ПСЖ,halfdefender,24,4
Англия,Куликов Степан Аркадьевич,Реал Мадрид,halfdefender,90,80
Германия,Михайлов Валерий Евгеньевич,Ливерпуль,attacker,164,12
Испания,Рябов Денис Эдуардович,Динамо,halfdefender,4,2
Нидерланды,Фомин Ярослав Михайлович,Бавария,defender,72,11
Италия,Григорьев Сергей Арсеньевич,Арсенал,halfdefender,76,46
Франция,Филиппов Иван Радмирович,Спартак,goalkeeper,171,-41
Бразилия,Егоров Артём Александрович,Ливерпуль,defender,75,5
Испания,Николаев Арсений Николаевич,Спартак,attacker,179,28
Италия,Григорьев Вячеслав Борисович,ПСЖ,attacker,56,34
Италия,Семёнов Андрей Юрьевич,Ливерпуль,halfdefender,171,7
Бразилия,Кондратьев Артём Вячеславович,Ювентус,attacker,127,40
Россия,Смирнов Кирилл Вячеславович,Спартак,goalkeeper,3,-2
Испания,Захаров Иван Алексеевич,Ливерпуль,defender,91,14
Португалия,Гордеев Антон Матвеевич,Бавария,goalkeeper,153,-62
Испания,Смирнов Дмитрий Аркадьевич,Зенит,halfdefender,103,14
Италия,Гаврилов Олег Станиславович,Манчестер Сити,defender,146,25
Россия,Беляев Илья Кириллович,Спартак,defender,129,83
Италия,Тарасов Денис Григорьевич,ЦСКА,attacker,20,7
Франция,Фролов Тимофей Владимирович,Манчестер Сити,goalkeeper,74,-73
Франция,Савельев Степан Валентинович,Спартак,goalkeeper,176,-101
Бразилия,Степанов Лев Матвеевич,ПСЖ,attacker,89,72
Германия,Жуков Анатолий Арсеньевич,ЦСКА,defender,69,31
Россия,Кондратьев Валерий Равильевич,Бавария,attacker,15,12
Нидерланды,Орлов Станислав Васильевич,Манчестер Сити,defender,60,28
Испания,Новиков Тимофей Эльдарович,ЦСКА,defender,129,50
Италия,Васильев Юрий Вячеславович,Спартак,defender,156,35
Франция,Попов Матвей Евгеньевич,Локомотив,halfdefender,147,63
Аргентина,Титов Георгий Романович,Ливерпуль,attacker,5,1
Англия,Соколов Антон Радмирович,Зенит,halfdefender,32,10
Испания,Попов Константин Денисович,Спартак,defender,41,34
Бразилия,Марков Максим Ильич,Динамо,halfdefender,157,60
Англия,Медведев Павел Иванович,Реал Мадрид,attacker,168,87
Аргентина,Захаров Олег Николаевич,Реал Мадрид,defender,83,34
Испания,Васильев Станислав Станиславович,Зенит,goalkeeper,73,-45
Россия,Шестаков Валерий Игоревич,Динамо,goalkeeper,131,-81
Италия,Егоров Александр Георгиевич,Барселона,defender,130,29
Германия,Гусев Андрей Иванович,Манчестер Сити,halfdefender,89,82
Бразилия,Сергеев Павел Сергеевич,ЦСКА,goalkeeper,126,-33
