country,fullName,clubName,position,counterGames,counterGoals
Нидерланды,Медведев Егор Геннадьевич,Арсенал,attacker,123,57
Англия,Зайцев Виктор Андреевич,Динамо,halfdefender,38,37
Германия,Медведев Тихон Фёдорович,ЦСКА,goalkeeper,162,-36
Россия,Степанов Дмитрий Викторович,Ливерпуль,attacker,26,24
Португалия,Савельев Юрий Валентинович,ПСЖ,defender,78,35
Германия,Алексеев Тимофей Тимофеевич,Бавария,defender,85,36
Испания,Зайцев Валерий Ильич,ЦСКА,halfdefender,118,59
Бразилия,Яковлев Пётр Равильевич,Ливерпуль,halfdefender,156,5
Россия,Волков Егор Арсеньевич,Манчестер Сити,defender,54,35
Португалия,Титов Вячеслав Борисович,Динамо,goalkeeper,42,-22
Италия,Орлов Лев Юрьевич,Реал Мадрид,defender,55,13
Испания,Макаров Арсений Аркадьевич,Бавария,defender,118,70
Испания,Андреев Кирилл Тимофеевич,Спартак,defender,159,22
Бразилия,Савельев Михаил Владимирович,Динамо,attacker,108,81
Франция,Андреев Кирилл Радмирович,Реал Мадрид,defender,46,35
Англия,Николаев Егор Никитич,Зенит,defender,60,8
Россия,Васильев Сергей Николаевич,Манчестер Сити,halfdefender,134,58
Россия,Касаткин Даниил Радмирович,Зенит,defender,110,71
Россия,Лебедев Кирилл Станиславович,Бавария,attacker,125,17
Англия,Мельников Андрей Николаевич,Спартак,goalkeeper,37,-3
Франция,Филиппов Олег Петрович,Динамо,halfdefender,109,74
Италия,Яковлев Дмитрий Валентинович,Ливерпуль,attacker,144,12
Франция,Гаврилов Кирилл Георгиевич,Арсенал,attacker,86,12
Англия,Михайлов Павел Григорьевич,Ювентус,defender,126,2
Англия,Борисов Максим Маркович,Спартак,halfdefender,87,27
Италия,Мельников Ярослав Григорьевич,Арсенал,goalkeeper,3,0
Бразилия,Гусев Максим Григорьевич,Манчестер Сити,defender,19,16
Бразилия,Медведев Михаил Денисович,Локомотив,goalkeeper,28,-2
Бразилия,Воробьёв Денис Владимирович,Бавария,halfdefender,130,72
Нидерланды,Павлов Кирилл Аркадьевич,Бавария,goalkeeper,93,-4
Англия,Попов Владимир Семёнович,Бавария,halfdefender,59,25
Португалия,Гусев Вадим Игоревич,Реал Мадрид,defender,99,29
Португалия,Михайлов Анатолий Николаевич,Реал Мадрид,attacker,145,82
Португалия,Савельев Антон Кириллович,Реал Мадрид,goalkeeper,34,-9
Франция,Калинин Виктор Семёнович,Зенит,attacker,93,49
Аргентина,Воробьёв Ярослав Юрьевич,Ювентус,attacker,16,0
Англия,Волков Дмитрий Григорьевич,Локомотив,halfdefender,83,63
Аргентина,Петров Егор Павлович,Динамо,defender,123,53
Нидерланды,Николаев Валерий Романович,Динамо,goalkeeper,62,-5
Франция,Алексеев Руслан Романович,Динамо,attacker,172,66
Португалия,Марков Михаил Тарасович,Спартак,attacker,84,49
Германия,Иванов Вячеслав Маркович,Манчестер Сити,goalkeeper,87,-17
Испания,Блинов Павел Ярославович,Ювентус,goalkeeper,59,-17
Германия,Петров Тихон Валентинович,Барселона,attacker,0,0
Германия,Семёнов Анатолий Валерьевич,Бавария,attacker,172,9
Россия,Захаров Дмитрий Дмитриевич,ПСЖ,defender,81,30
Португалия,Кузнецов Антон Владимирович,Манчестер Сити,attacker,101,36
Бразилия,Фёдоров Тимофей Степанович,Барселона,attacker,115,9
Россия,Савельев Пётр Никитич,Динамо,attacker,161,45
Нидерланды,Орлов Степан Петрович,Динамо,attacker,149,74
Аргентина,Титов Виктор Эдуардович,Ювентус,halfdefender,111,7
Россия,Иванов Вячеслав Викторович,Ливерпуль,halfdefender,160,15
Испания,Сергеев Фёдор Леонидович,ПСЖ,attacker,157,74
Испания,Петров Илья Германович,Ливерпуль,halfdefender,99,65
Бразилия,Козлов Роман Сергеевич,Арсенал,halfdefender,84,25
Италия,Титов Тихон Юрьевич,Реал Мадрид,defender,113,61
Нидерланды,Гаврилов Валерий Ильич,Ливерпуль,goalkeeper,115,-8
Нидерланды,Попов Михаил Александрович,Локомотив,halfdefender,88,56
Аргентина,Романов Константин Олегович,Локомотив,attacker,75,28
Испания,Шестаков Руслан Витальевич,Реал Мадрид,defender,108,78
Франция,Сидоров Вадим Русланович,Зенит,attacker,165,80
Испания,Волков Павел Юрьевич,Реал Мадрид,attacker,116,90
Россия,Филиппов Даниил Васильевич,Бавария,halfdefender,159,72
Португалия,Петров Егор Павлович,Спартак,goalkeeper,87,-4
Россия,Гаврилов Тимофей Денисович,ЦСКА,defender,60,19
Англия,Савельев Георгий Данилович,Манчестер Сити,attacker,125,40
Испания,Кондратьев Даниил Русланович,Зенит,halfdefender,104,60
Германия,Титов Валерий Евгеньевич,ПСЖ,halfdefender,155,40
Бразилия,Савельев Тимофей Иванович,Барселона,defender,114,62
Испания,Лебедев Кирилл Евгеньевич,Реал Мадрид,defender,31,16
Нидерланды,Фролов Александр Егорович,ПСЖ,attacker,180,78
Англия,Данилов Денис Денисович,Манчестер Сити,halfdefender,158,74
Аргентина,Павлов Даниил Равильевич,Зенит,goalkeeper,156,-19
Португалия,Филиппов Кирилл Викторович,Реал Мадрид,defender,180,20
Испания,Куликов Валерий Степанович,ЦСКА,halfdefender,44,19
Франция,Тарасов Дмитрий Олегович,Ювентус,goalkeeper,173,-148
Италия,Кузнецов Антон Вадимович,Барселона,defender,81,28
Испания,Титов Григорий Егорович,Локомотив,halfdefender,54,9
Италия,Андреев Олег Иванович,ПСЖ,halfdefender,27,26
Англия,Титов Станислав Иванович,Динамо,halfdefender,179,69
Испания,Михайлов Валерий Дмитриевич,Спартак,halfdefender,99,6
Франция,Степанов Никита Григорьевич,Спартак,defender,94,34
Нидерланды,Воробьёв Виктор Кириллович,Спартак,halfdefender,18,11
Англия,Макаров Степан Валерьевич,Реал Мадрид,defender,54,46
Россия,Марков Сергей Александрович,Локомотив,defender,161,79
Россия,Кондратьев Антон Арсеньевич,Ювентус,defender,169,41
Россия,Павлов Денис Ильич,Барселона,defender,146,51
Франция,Морозов Руслан Алексеевич,Реал Мадрид,goalkeeper,12,-4
Бразилия,Сергеев Тихон Геннадьевич,Арсенал,attacker,127,68
Англия,Зайцев Арсений Сергеевич,Ливерпуль,defender,133,47
Бразилия,Фомин Никита Эльдарович,Реал Мадрид,halfdefender,38,21
Англия,Воробьёв Кирилл Евгеньевич,Спартак,defender,26,5
Испания,Сергеев Кирилл Николаевич,Спартак,defender,150,40
Нидерланды,Семёнов Станислав Фёдорович,Ювентус,defender,171,10
Германия,Лебедев Кирилл Андреевич,Реал Мадрид,defender,109,76
Франция,Гордеев Лев Никитич,ПСЖ,attacker,33,10
Россия,Гаврилов Глеб Валерьевич,ЦСКА,halfdefender,24,9
Бразилия,Беляев Андрей Леонидович,Реал Мадрид,goalkeeper,27,-17
Аргентина,Романов Александр Валентинович,Спартак,attacker,15,14
Нидерланды,Сидоров Илья Аркадьевич,Ливерпуль,attacker,30,5
Франция,Зайцев Александр Вячеславович,ЦСКА,halfdefender,50,15
Россия,Соколов Григорий Борисович,ПСЖ,halfdefender,87,16
Бразилия,Кудрявцев Степан Арсеньевич,Спартак,goalkeeper,155,-69
Испания,Воробьёв Кирилл Арсеньевич,Ливерпуль,halfdefender,111,73
Испания,Блинов Станислав Антонович,Динамо,defender,133,74
Аргентина,Макаров Валерий Павлович,Арсенал,goalkeeper,41,-4
Германия,Антонов Олег Равильевич,Реал Мадрид,halfdefender,65,29
Англия,Филиппов Денис Леонидович,Манчестер Сити,attacker,135,64
Португалия,Козлов Роман Леонидович,ПСЖ,attacker,149,73
Англия,Сидоров Виктор Георгиевич,Арсенал,halfdefender,55,20
Бразилия,Жуков Даниил Данилович,Ливерпуль,defender,113,69
Германия,Соколов Лев Анатольевич,Барселона,halfdefender,132,7
Россия,Кондратьев Виктор Иванович,Реал Мадрид,defender,38,13
Бразилия,Гордеев Павел Романович,Барселона,halfdefender,103,72
Россия,Сидоров Антон Игоревич,Бавария,attacker,117,65
Россия,Андреев Егор Германович,Бавария,defender,129,3
Россия,Егоров Даниил Тимофеевич,Динамо,attacker,65,35
Англия,Жуков Вячеслав Русланович,ЦСКА,halfdefender,120,48
Испания,Павлов Павел Константинович,Ювентус,defender,99,31
Португалия,Морозов Тимофей Дмитриевич,ЦСКА,halfdefender,38,14
Англия,Антонов Тимофей Равильевич,Ювентус,attacker,114,47
Италия,Никитин Даниил Владимирович,Ювентус,attacker,110,28
Аргентина,Фролов Станислав Витальевич,Арсенал,attacker,81,62
Германия,Соловьёв Андрей Маркович,Манчестер Сити,defender,132,82
Франция,Кондратьев Иван Семёнович,Ювентус,goalkeeper,124,-60
Италия,Козлов Георгий Валентинович,ЦСКА,goalkeeper,148,-41
Англия,Тарасов Тимофей Данилович,Ливерпуль,goalkeeper,60,-54
Испания,Калинин Иван Григорьевич,Манчестер Сити,defender,109,31
Бразилия,Жуков Анатолий Матвеевич,Бавария,defender,76,63
Франция,Кудрявцев Денис Станиславович,Локомотив,defender,162,5
Германия,Воробьёв Владимир Геннадьевич,Ливерпуль,halfdefender,82,35
Германия,Беляев Пётр Анатольевич,Арсенал,halfdefender,178,48
Португалия,Беляев Михаил Эльдарович,Ювентус,halfdefender,14,13
Россия,Барсуков Дмитрий Витальевич,Бавария,attacker,29,9
Италия,Волков Пётр Викторович,Динамо,defender,25,5
Франция,Макаров Даниил Владимирович,Барселона,defender,138,44
Россия,Смирнов Пётр Вячеславович,Бавария,goalkeeper,125,-74
Россия,Козлов Анатолий Петрович,Бавария,defender,180,86
Испания,Фёдоров Андрей Никитич,Спартак,defender,46,19
Россия,Алексеев Тихон Арсеньевич,Спартак,defender,59,56
Англия,Фёдоров Матвей Григорьевич,Спартак,defender,109,18
Италия,Егоров Фёдор Эдуардович,Арсенал,halfdefender,24,21
Италия,Сергеев Даниил Егорович,Динамо,attacker,135,36
Аргентина,Яковлев Дмитрий Никитич,Локомотив,attacker,95,50
Нидерланды,Орлов Матвей Вадимович,Ювентус,halfdefender,91,58
Испания,Соловьёв Константин Германович,ПСЖ,halfdefender,27,27
Германия,Барсуков Павел Михайлович,Барселона,attacker,142,79
Португалия,Данилов Валерий Валерьевич,Бавария,halfdefender,19,1
Россия,Захаров Валерий Анатольевич,Ювентус,halfdefender,16,11
Нидерланды,Егоров Виктор Андреевич,Ювентус,halfdefender,63,17
Англия,Васильев Пётр Германович,Реал Мадрид,attacker,66,18
Россия,Лазарев Виктор Русланович,Локомотив,goalkeeper,72,-66
Франция,Мельников Ярослав Антонович,Арсенал,halfdefender,29,26
Россия,Куликов Арсений Вадимович,Динамо,halfdefender,67,26
Англия,Морозов Лев Семёнович,Манчестер Сити,halfdefender,29,9
Нидерланды,Зайцев Григорий Германович,Локомотив,attacker,27,0
Аргентина,Никитин Александр Вячеславович,Локомотив,defender,152,34
Португалия,Никитин Валерий Арсеньевич,Динамо,defender,152,14
Россия,Яковлев Фёдор Максимович,Ливерпуль,defender,44,7
Франция,Тарасов Артём Аркадьевич,Барселона,halfdefender,88,38
Бразилия,Иванов Арсений Семёнович,ПСЖ,attacker,159,74
Россия,Кондратьев Егор Антонович,Ювентус,halfdefender,154,9
Франция,Куликов Иван Данилович,Ливерпуль,halfdefender,126,47
Англия,Сидоров Юрий Германович,Зенит,defender,158,79
Франция,Лебедев Артём Петрович,Бавария,halfdefender,60,25
Аргентина,Попов Олег Антонович,Бавария,attacker,36,18
Бразилия,Павлов Юрий Георгиевич,Реал Мадрид,defender,3,3
Аргентина,Григорьев Георгий Олегович,Реал Мадрид,defender,24,6
Аргентина,Морозов Павел Арсеньевич,ЦСКА,halfdefender,6,2
Аргентина,Орлов Дмитрий Данилович,Арсенал,halfdefender,53,31
Португалия,Тарасов Георгий Васильевич,Реал Мадрид,attacker,133,19
Испания,Блинов Александр Максимович,Реал Мадрид,halfdefender,69,32
Италия,Титов Пётр Юрьевич,Ювентус,halfdefender,175,75
Англия,Гордеев Станислав Павлович,Зенит,attacker,136,64
Англия,Волков Валерий Петрович,ПСЖ,defender,177,77
Бразилия,Орлов Степан Рустамович,Бавария,goalkeeper,69,-11
Испания,Новиков Станислав Дмитриевич,Арсенал,attacker,120,62
Испания,Смирнов Роман Антонович,ПСЖ,halfdefender,16,3
Бразилия,Антонов Тихон Никитич,ПСЖ,halfdefender,80,17
Россия,Козлов Андрей Матвеевич,Ювентус,defender,99,18
Франция,Павлов Андрей Григорьевич,Арсенал,halfdefender,172,4
Испания,Егоров Кирилл Витальевич,Бавария,goalkeeper,95,-56
Аргентина,Егоров Тимофей Ярославович,Барселона,defender,52,42
Нидерланды,Фролов Андрей Русланович,Локомотив,halfdefender,101,2
Бразилия,Зайцев Тимофей Леонидович,ПСЖ,goalkeeper,44,-37
Бразилия,Орлов Илья Рустамович,Барселона,goalkeeper,29,-6
Аргентина,Никитин Никита Аркадьевич,Бавария,defender,50,29
Россия,Савельев Пётр Антонович,Ювентус,attacker,106,1
Бразилия,Романов Сергей Германович,Барселона,attacker,165,19
Россия,Антонов Матвей Николаевич,Ювентус,halfdefender,136,27
Германия,Сергеев Руслан Георгиевич,Локомотив,defender,105,80
Португалия,Данилов Александр Тимофеевич,Ювентус,defender,126,84
Бразилия,Алексеев Руслан Вячеславович,Спартак,defender,14,9
Испания,Савельев Ярослав Дмитриевич,Зенит,halfdefender,137,55
Нидерланды,Жуков Егор Георгиевич,Спартак,defender,26,16
Португалия,Егоров Лев Вадимович,Реал Мадрид,halfdefender,12,7
Италия,Гусев Руслан Германович,Ювентус,halfdefender,141,78
Германия,Кудрявцев Ярослав Маркович,Ливерпуль,goalkeeper,38,-32
Испания,Гордеев Егор Рустамович,ПСЖ,defender,102,62
Португалия,Васильев Станислав Аркадьевич,ПСЖ,attacker,102,7
Аргентина,Волков Руслан Фёдорович,Манчестер Сити,halfdefender,151,61
Бразилия,Смирнов Егор Антонович,Манчестер Сити,defender,114,62
Нидерланды,Кондратьев Виктор Аркадьевич,Барселона,attacker,112,62
Португалия,Соколов Даниил Олегович,Ювентус,attacker,56,6
Россия,Беляев Лев Игоревич,Локомотив,halfdefender,134,45
Испания,Никитин Вадим Матвеевич,Реал Мадрид,defender,16,5
Италия,Иванов Дмитрий Равильевич,Динамо,halfdefender,103,82
Франция,Новиков Роман Кириллович,Барселона,defender,119,35
Италия,Никитин Станислав Витальевич,Ювентус,defender,109,7
Италия,Козлов Арсений Ильич,Барселона,defender,40,28
Нидерланды,Касаткин Олег Степанович,ПСЖ,goalkeeper,75,-75
Германия,Павлов Артём Тарасович,Локомотив,attacker,152,24
Германия,Фомин Валерий Иванович,Бавария,attacker,68,22
Бразилия,Гусев Илья Эдуардович,Манчестер Сити,halfdefender,51,0
Аргентина,Кондратьев Александр Матвеевич,Барселона,defender,31,5
Бразилия,Кондратьев Александр Ярославович,Ливерпуль,goalkeeper,171,-101
Португалия,Рябов Олег Алексеевич,Ливерпуль,defender,85,20
Англия,Гордеев Артём Валентинович,Барселона,halfdefender,133,81
Бразилия,Куликов Валерий Станиславович,ПСЖ,halfdefender,89,3
Франция,Андреев Юрий Валерьевич,Бавария,defender,60,22
Португалия,Степанов Сергей Олегович,Манчестер Сити,halfdefender,126,8
Италия,Блинов Георгий Антонович,Бавария,goalkeeper,10,-9
Россия,Гордеев Степан Евгеньевич,Локомотив,defender,161,5
Португалия,Захаров Даниил Иванович,Барселона,halfdefender,126,24
Франция,Морозов Сергей Семёнович,Локомотив,attacker,19,14
Англия,Гаврилов Павел Евгеньевич,Реал Мадрид,defender,86,35
Италия,Филиппов Кирилл Андреевич,Ливерпуль,goalkeeper,42,-2
Бразилия,Блинов Егор Андреевич,Манчестер Сити,halfdefender,155,79
Аргентина,Николаев Валерий Евгеньевич,Манчестер Сити,halfdefender,113,25
Италия,Калинин Станислав Петрович,Зенит,defender,4,3
Англия,Иванов Станислав Аркадьевич,Реал Мадрид,defender,43,36
Испания,Григорьев Лев Аркадьевич,Арсенал,attacker,42,19
Аргентина,Антонов Кирилл Григорьевич,Арсенал,halfdefender,116,47
Бразилия,Михайлов Тимофей Валентинович,Ювентус,attacker,161,70
Испания,Марков Дмитрий Рустамович,Манчестер Сити,attacker,86,11
Испания,Григорьев Олег Маркович,ПСЖ,attacker,99,76
Италия,Мельников Константин Павлович,Барселона,defender,70,58
Россия,Медведев Андрей Сергеевич,Арсенал,attacker,18,14
Бразилия,Козлов Павел Викторович,Динамо,goalkeeper,29,-16
Нидерланды,Волков Михаил Вадимович,Спартак,halfdefender,3,1
Германия,Степанов Константин Рустамович,Зенит,goalkeeper,155,-143
Италия,Соколов Виктор Равильевич,Локомотив,defender,163,29
Португалия,Морозов Лев Витальевич,ПСЖ,goalkeeper,53,-43
Испания,Смирнов Фёдор Аркадьевич,ЦСКА,defender,10,6
Испания,Гордеев Иван Валентинович,Ливерпуль,halfdefender,110,50
Италия,Медведев Дмитрий Матвеевич,ПСЖ,defender,45,43
Германия,Антонов Олег Данилович,ЦСКА,defender,35,6
Нидерланды,Яковлев Анатолий Эльдарович,Бавария,attacker,16,4
Франция,Семёнов Денис Арсеньевич,Ливерпуль,attacker,157,89
Россия,Иванов Пётр Евгеньевич,Ливерпуль,defender,156,44
Испания,Соловьёв Дмитрий Аркадьевич,Зенит,halfdefender,8,7
Россия,Антонов Константин Андреевич,Ливерпуль,defender,28,12
Аргентина,Соловьёв Артём Юрьевич,Манчестер Сити,halfdefender,78,50
Франция,Новиков Даниил Николаевич,Зенит,goalkeeper,1,-1
Россия,Соколов Кирилл Рустамович,Динамо,attacker,112,32
Германия,Макаров Тимофей Александрович,Спартак,halfdefender,60,2
Франция,Жуков Руслан Ярославович,Зенит,attacker,170,86
Германия,Воробьёв Георгий Васильевич,Зенит,defender,38,11
Нидерланды,Беляев Вадим Станиславович,Спартак,attacker,9,6
Нидерланды,Калинин Юрий Евгеньевич,Бавария,attacker,173,19
Бразилия,Михайлов Илья Леонидович,Барселона,halfdefender,167,76
Италия,Марков Руслан Леонидович,Зенит,attacker,62,60
Англия,Шестаков Никита Алексеевич,Реал Мадрид,attacker,75,32
Россия,Фомин Степан Сергеевич,Бавария,attacker,30,18
Англия,Никитин Григорий Константинович,Локомотив,defender,102,72
Франция,Иванов Павел Рустамович,Ювентус,attacker,149,68
Россия,Алексеев Илья Эдуардович,ЦСКА,halfdefender,47,45
Россия,Иванов Георгий Максимович,Барселона,goalkeeper,179,-119
Германия,Рябов Арсений Валентинович,Локомотив,goalkeeper,7,0
Италия,Мельников Вадим Борисович,Арсенал,defender,52,41
Франция,Фомин Максим Борисович,Барселона,halfdefender,15,7
Португалия,Филиппов Никита Вячеславович,Динамо,halfdefender,142,82
Италия,Соловьёв Валерий Валерьевич,Локомотив,defender,106,29
Бразилия,Михайлов Павел Иванович,Ливерпуль,goalkeeper,150,-14
Нидерланды,Кузнецов Роман Дмитриевич,Динамо,defender,26,25
Англия,Гусев Анатолий Николаевич,Арсенал,defender,54,33
Испания,Борисов Анатолий Викторович,Ливерпуль,halfdefender,119,60
Испания,Беляев Руслан Германович,Ювентус,attacker,168,78
Нидерланды,Сидоров Даниил Максимович,Манчестер Сити,goalkeeper,45,-40
Италия,Гаврилов Ярослав Юрьевич,Бавария,goalkeeper,26,-25
Бразилия,Мельников Михаил Эльдарович,Ливерпуль,attacker,14,9
Бразилия,Рябов Тимофей Григорьевич,Зенит,defender,74,44
Аргентина,Филиппов Матвей Семёнович,Спартак,halfdefender,69,66
Англия,Васильев Денис Антонович,Бавария,defender,168,80
Англия,Гордеев Лев Борисович,Ювентус,defender,59,54
Франция,Марков Сергей Кириллович,Бавария,halfdefender,0,0
Испания,Степанов Тимофей Георгиевич,Ювентус,halfdefender,133,47
Аргентина,Титов Иван Радмирович,Локомотив,attacker,34,34
Аргентина,Лазарев Дмитрий Максимович,Барселона,goalkeeper,119,-40
Испания,Медведев Анатолий Валентинович,Ливерпуль,defender,66,17
Франция,Новиков Вячеслав Рустамович,Ювентус,halfdefender,5,2
Португалия,Егоров Тимофей Егорович,Ливерпуль,defender,11,4
Германия,Сидоров Руслан Равильевич,Ливерпуль,attacker,1,0
Италия,Макаров Андрей Егорович,Ливерпуль,defender,70,40
Италия,Яковлев Михаил Романович,Локомотив,halfdefender,47,25
Италия,Гусев Максим Петрович,Динамо,defender,24,23
Испания,Филиппов Иван Леонидович,ПСЖ,attacker,21,21
Аргентина,Попов Глеб Анатольевич,Локомотив,attacker,161,11
Аргентина,Беляев Лев Германович,Зенит,goalkeeper,177,-139
Испания,Смирнов Виктор Игоревич,ПСЖ,goalkeeper,34,-14
Бразилия,Петров Станислав Егорович,Арсенал,defender,28,25
Бразилия,Жуков Фёдор Евгеньевич,Манчестер Сити,defender,180,89
Германия,Жуков Валерий Егорович,Бавария,defender,54,51
Франция,Волков Егор Григорьевич,ПСЖ,goalkeeper,52,-38
Германия,Мельников Георгий Русланович,Зенит,attacker,2,1
Испания,Алексеев Пётр Андреевич,Бавария,attacker,58,52
Португалия,Никитин Андрей Германович,Ливерпуль,defender,88,31
Германия,Сергеев Михаил Петрович,Реал Мадрид,defender,92,45
Испания,Савельев Александр Олегович,Локомотив,halfdefender,33,28
Франция,Борисов Сергей Геннадьевич,Манчестер Сити,defender,58,7
Португалия,Кузнецов Олег Геннадьевич,Зенит,halfdefender,136,20
Бразилия,Петров Егор Радмирович,Бавария,defender,121,14
Англия,Романов Андрей Равильевич,Реал Мадрид,attacker,9,8
Нидерланды,Титов Андрей Олегович,Динамо,attacker,52,3
Бразилия,Семёнов Александр Кириллович,Манчестер Сити,halfdefender,124,56
Россия,Куликов Станислав Русланович,Арсенал,defender,54,16
Бразилия,Борисов Олег Алексеевич,ЦСКА,halfdefender,173,17
Франция,Макаров Егор Вадимович,Локомотив,defender,69,19
Россия,Титов Руслан Васильевич,Зенит,halfdefender,172,74
Испания,Зайцев Матвей Ярославович,Реал Мадрид,halfdefender,129,54
Аргентина,Морозов Анатолий Денисович,Барселона,goalkeeper,33,-13
Италия,Кондратьев Анатолий Владимирович,Реал Мадрид,halfdefender,55,30
Россия,Барсуков Сергей Станиславович,Ювентус,attacker,25,6
Россия,Степанов Андрей Васильевич,Арсенал,defender,46,5
Бразилия,Сидоров Вячеслав Витальевич,ПСЖ,halfdefender,91,62
Россия,Сидоров Вадим Валерьевич,Локомотив,halfdefender,88,82
Франция,Касаткин Роман Максимович,Ювентус,halfdefender,90,70
Испания,Зайцев Пётр Аркадьевич,Спартак,halfdefender,69,9
Италия,Орлов Егор Андреевич,Зенит,defender,35,30
Испания,Волков Юрий Васильевич,Динамо,defender,46,40
Россия,Волков Владимир Сергеевич,Локомотив,halfdefender,128,0
Нидерланды,Сергеев Александр Ярославович,Динамо,halfdefender,98,72
Россия,Кондратьев Григорий Эльдарович,Барселона,halfdefender,125,69
Италия,Гордеев Артём Евгеньевич,Динамо,halfdefender,23,2
Россия,Кудрявцев Егор Евгеньевич,Манчестер Сити,goalkeeper,94,-57
Англия,Савельев Григорий Рустамович,Зенит,attacker,38,30
Франция,Фёдоров Даниил Владимирович,Барселона,defender,43,30
Франция,Алексеев Виктор Кириллович,Барселона,halfdefender,33,9
Аргентина,Гордеев Даниил Станиславович,Барселона,halfdefender,154,2
Англия,Смирнов Анатолий Арсеньевич,Бавария,attacker,67,66
Бразилия,Козлов Георгий Дмитриевич,ПСЖ,halfdefender,48,28
Россия,Антонов Вадим Степанович,Локомотив,defender,108,85
Франция,Марков Матвей Николаевич,ЦСКА,defender,158,69
Англия,Медведев Станислав Арсеньевич,Ювентус,defender,157,36
Испания,Орлов Анатолий Денисович,Ливерпуль,halfdefender,103,47
Аргентина,Савельев Арсений Егорович,ПСЖ,halfdefender,18,1
Англия,Яковлев Руслан Валерьевич,Арсенал,goalkeeper,51,-50
Нидерланды,Савельев Степан Эльдарович,Бавария,attacker,116,73
Бразилия,Беляев Юрий Николаевич,Локомотив,halfdefender,90,45
Россия,Касаткин Максим Андреевич,Манчестер Сити,halfdefender,57,6
Бразилия,Жуков Андрей Тимофеевич,ЦСКА,defender,170,84
Аргентина,Кондратьев Пётр Константинович,Ювентус,defender,53,23
Германия,Беляев Даниил Егорович,Зенит,halfdefender,104,58
Испания,Савельев Никита Дмитриевич,ПСЖ,halfdefender,82,43
Англия,Фролов Лев Степанович,Барселона,defender,79,64
Германия,Гаврилов Ярослав Егорович,Динамо,defender,44,35
Аргентина,Николаев Павел Матвеевич,ПСЖ,halfdefender,4,4
Испания,Савельев Дмитрий Тимофеевич,Ливерпуль,halfdefender,16,11
Италия,Шестаков Ярослав Сергеевич,ПСЖ,defender,176,82
Португалия,Гусев Вадим Андреевич,Зенит,defender,171,46
Испания,Козлов Александр Егорович,Ювентус,attacker,106,26
Россия,Павлов Лев Александрович,Бавария,goalkeeper,102,-85
Германия,Соколов Пётр Юрьевич,ЦСКА,goalkeeper,51,-7
Португалия,Мельников Константин Арсеньевич,Зенит,attacker,2,1
Россия,Жуков Никита Данилович,ПСЖ,defender,75,32
Испания,Алексеев Руслан Арсеньевич,Спартак,halfdefender,21,16
Италия,Фёдоров Арсений Владимирович,Зенит,halfdefender,149,40
Россия,Беляев Кирилл Вадимович,Манчестер Сити,attacker,1,0
Германия,Касаткин Виктор Олегович,Ювентус,defender,148,36
Португалия,Яковлев Илья Борисович,Ливерпуль,halfdefender,160,64
Франция,Калинин Ярослав Аркадьевич,Локомотив,goalkeeper,131,-19
Бразилия,Козлов Лев Тимофеевич,Локомотив,halfdefender,162,0
Англия,Марков Руслан Алексеевич,Реал Мадрид,attacker,159,26
Испания,Шестаков Илья Станиславович,Ливерпуль,halfdefender,93,21
Франция,Зайцев Матвей Георгиевич,ПСЖ,attacker,176,30
Нидерланды,Касаткин Александр Арсеньевич,Локомотив,goalkeeper,162,-46
Нидерланды,Блинов Антон Аркадьевич,Барселона,halfdefender,164,43
Англия,Иванов Антон Николаевич,Бавария,defender,90,51
Германия,Смирнов Иван Витальевич,Реал Мадрид,halfdefender,149,87
Аргентина,Алексеев Георгий Борисович,Локомотив,halfdefender,159,43
Испания,Романов Григорий Дмитриевич,Ювентус,attacker,118,46
Испания,Алексеев Степан Леонидович,Зенит,defender,168,62
Россия,Рябов Григорий Арсеньевич,Реал Мадрид,goalkeeper,166,-102
Италия,Гусев Александр Ярославович,Локомотив,defender,125,71
Италия,Морозов Юрий Игоревич,Манчестер Сити,goalkeeper,125,-122
Германия,Козлов Андрей Радмирович,Реал Мадрид,defender,68,63
Португалия,Макаров Валерий Валерьевич,Локомотив,goalkeeper,71,-10
Германия,Жуков Виктор Витальевич,Спартак,defender,47,24
Англия,Гаврилов Валерий Эдуардович,Арсенал,defender,57,47
Франция,Кондратьев Матвей Андреевич,Реал Мадрид,defender,27,26
Аргентина,Соловьёв Даниил Никитич,Спартак,defender,94,85
Италия,Соловьёв Артём Ильич,Барселона,goalkeeper,169,-165
Германия,Фёдоров Пётр Дмитриевич,Ливерпуль,halfdefender,59,33
Нидерланды,Петров Илья Павлович,ПСЖ,halfdefender,180,48
Аргентина,Филиппов Александр Георгиевич,Арсенал,defender,20,7
Бразилия,Медведев Сергей Алексеевич,Локомотив,goalkeeper,52,-10
Бразилия,Михайлов Иван Григорьевич,Реал Мадрид,attacker,14,9
Германия,Кондратьев Андрей Валерьевич,ЦСКА,halfdefender,164,31
Бразилия,Орлов Георгий Леонидович,Ливерпуль,halfdefender,34,0
Аргентина,Фёдоров Илья Александрович,Ювентус,attacker,86,0
Аргентина,Мельников Павел Александрович,ПСЖ,defender,149,54
Германия,Гаврилов Вячеслав Станиславович,Бавария,attacker,156,72
Франция,Алексеев Владимир Валерьевич,Арсенал,defender,143,46
Англия,Марков Сергей Равильевич,Зенит,halfdefender,101,30
Франция,Данилов Анатолий Александрович,Ювентус,defender,82,57
