country,fullName,clubName,position,counterGames,counterGoals
Нидерланды,Лебедев Денис Анатольевич,Бавария,defender,107,81
Португалия,Степанов Анатолий Маркович,Бавария,goalkeeper,25,-11
Германия,Фролов Дмитрий Анатольевич,Динамо,halfdefender,132,51
Франция,Волков Павел Константинович,Ювентус,defender,35,35
Англия,Блинов Иван Константинович,Ливерпуль,defender,74,20
Россия,Борисов Ярослав Алексеевич,Манчестер Сити,attacker,141,68
Бразилия,Антонов Юрий Васильевич,Барселона,defender,61,37
Аргентина,Гордеев Артём Равильевич,Динамо,attacker,121,81
Нидерланды,Борисов Тихон Александрович,Спартак,defender,154,28
Португалия,Кудрявцев Арсений Фёдорович,Бавария,goalkeeper,147,-22
Италия,Гусев Руслан Васильевич,Локомотив,halfdefender,91,60
Португалия,Семёнов Фёдор Дмитриевич,Зенит,halfdefender,52,39
Германия,Блинов Антон Вадимович,Спартак,halfdefender,134,28
Португалия,Лебедев Вадим Юрьевич,Арсенал,halfdefender,69,2
Бразилия,Соколов Олег Ильич,Динамо,attacker,110,73
Бразилия,Смирнов Пётр Ильич,Бавария,attacker,126,85
Нидерланды,Борисов Валерий Русланович,Спартак,defender,72,31
Италия,Калинин Никита Рустамович,ПСЖ,defender,45,32
Бразилия,Мельников Вадим Михайлович,Арсенал,goalkeeper,68,-20
Португалия,Алексеев Юрий Витальевич,Динамо,attacker,92,42
Аргентина,Барсуков Вячеслав Георгиевич,Зенит,goalkeeper,93,-2
Нидерланды,Фёдоров Фёдор Семёнович,Манчестер Сити,defender,52,24
Франция,Антонов Егор Алексеевич,Реал Мадрид,halfdefender,73,29
Бразилия,Мельников Даниил Станиславович,Реал Мадрид,attacker,82,74
Португалия,Козлов Степан Иванович,Динамо,defender,93,77
Германия,Петров Руслан Ярославович,Динамо,attacker,101,61
Нидерланды,Савельев Руслан Данилович,Барселона,halfdefender,163,78
Испания,Марков Георгий Иванович,Реал Мадрид,halfdefender,44,44
Испания,Гусев Павел Эдуардович,Локомотив,defender,65,37
Россия,Алексеев Фёдор Радмирович,Спартак,halfdefender,143,11
Аргентина,Воробьёв Иван Ярославович,ПСЖ,halfdefender,4,3
Англия,Кондратьев Иван Эдуардович,Арсенал,attacker,94,74
Италия,Кудрявцев Денис Андреевич,Барселона,goalkeeper,36,-9
Германия,Марков Валерий Тимофеевич,Барселона,defender,110,65
Германия,Кузнецов Фёдор Ильич,ЦСКА,defender,48,9
Италия,Сидоров Глеб Аркадьевич,Манчестер Сити,attacker,140,90
Италия,Смирнов Михаил Сергеевич,ЦСКА,attacker,91,52
Нидерланды,Сергеев Илья Дмитриевич,Спартак,attacker,163,26
Италия,Сидоров Фёдор Маркович,Арсенал,halfdefender,51,41
Аргентина,Волков Даниил Арсеньевич,ПСЖ,halfdefender,74,44
Испания,Никитин Дмитрий Кириллович,ПСЖ,goalkeeper,83,-67
Англия,Семёнов Максим Анатольевич,Арсенал,halfdefender,142,55
Нидерланды,Кудрявцев Михаил Григорьевич,Зенит,defender,87,49
Испания,Кузнецов Вадим Павлович,Динамо,halfdefender,45,22
Италия,Андреев Кирилл Павлович,Арсенал,defender,9,7
Испания,Морозов Тихон Павлович,Манчестер Сити,attacker,21,20
Испания,Мельников Максим Фёдорович,ЦСКА,attacker,93,53
Италия,Сидоров Никита Валерьевич,Динамо,halfdefender,17,9
Испания,Зайцев Андрей Равильевич,Ювентус,attacker,144,40
Франция,Гусев Илья Русланович,Барселона,halfdefender,27,24
Испания,Жуков Тимофей Маркович,Ювентус,defender,93,88
Россия,Фролов Руслан Дмитриевич,Спартак,defender,159,58
Португалия,Степанов Валерий Анатольевич,Манчестер Сити,attacker,123,48
Россия,Касаткин Артём Николаевич,Барселона,attacker,21,18
Испания,Козлов Артём Матвеевич,Реал Мадрид,attacker,105,39
Бразилия,Никитин Павел Игоревич,Спартак,attacker,48,16
Португалия,Кузнецов Анатолий Георгиевич,Зенит,attacker,137,26
Португалия,Михайлов Павел Кириллович,Барселона,halfdefender,4,4
Португалия,Никитин Артём Григорьевич,ПСЖ,defender,158,54
Италия,Марков Фёдор Васильевич,Манчестер Сити,defender,53,52
Бразилия,Воробьёв Валерий Николаевич,Локомотив,goalkeeper,145,-67
Германия,Фомин Артём Семёнович,Бавария,goalkeeper,57,-53
Испания,Яковлев Никита Анатольевич,Спартак,defender,146,45
Англия,Егоров Иван Ильич,Арсенал,defender,160,14
Португалия,Тарасов Артём Леонидович,Ливерпуль,halfdefender,175,87
Испания,Рябов Юрий Равильевич,ЦСКА,halfdefender,166,28
Англия,Беляев Лев Анатольевич,Реал Мадрид,attacker,39,36
Испания,Савельев Сергей Николаевич,Спартак,halfdefender,57,51
Франция,Марков Вадим Григорьевич,Зенит,goalkeeper,168,-70
Германия,Данилов Валерий Алексеевич,Арсенал,attacker,131,65
Нидерланды,Касаткин Станислав Кириллович,Реал Мадрид,goalkeeper,16,-10
Франция,Кондратьев Илья Германович,Манчестер Сити,goalkeeper,78,-3
Россия,Антонов Никита Григорьевич,Манчестер Сити,attacker,90,71
Германия,Иванов Степан Эльдарович,Ювентус,defender,120,86
Англия,Сергеев Павел Анатольевич,ЦСКА,halfdefender,154,41
Испания,Новиков Матвей Николаевич,Бавария,halfdefender,55,1
Россия,Захаров Андрей Михайлович,ЦСКА,defender,60,52
Италия,Михайлов Вадим Леонидович,Динамо,halfdefender,99,1
Германия,Марков Глеб Вячеславович,Арсенал,defender,4,4
Италия,Гусев Константин Иванович,Бавария,attacker,141,78
Нидерланды,Мельников Илья Кириллович,Ливерпуль,halfdefender,42,15
Англия,Филиппов Михаил Данилович,ЦСКА,defender,53,27
Нидерланды,Петров Андрей Вадимович,Арсенал,defender,39,26
Испания,Волков Анатолий Михайлович,Динамо,halfdefender,106,30
Россия,Семёнов Антон Викторович,Барселона,halfdefender,7,0
Франция,Барсуков Анатолий Егорович,Барселона,halfdefender,86,24
Аргентина,Захаров Валерий Евгеньевич,Манчестер Сити,goalkeeper,61,-46
Германия,Лебедев Михаил Егорович,Спартак,goalkeeper,109,-49
Италия,Филиппов Даниил Романович,Арсенал,halfdefender,5,0
Германия,Андреев Владимир Васильевич,Спартак,goalkeeper,10,-2
Италия,Морозов Пётр Алексеевич,Локомотив,defender,82,23
Франция,Павлов Илья Ильич,Зенит,halfdefender,120,34
Испания,Сидоров Фёдор Ильич,Динамо,halfdefender,143,87
Англия,Смирнов Юрий Борисович,Барселона,attacker,147,1
Англия,Кондратьев Иван Никитич,Арсенал,halfdefender,88,0
Германия,Барсуков Ярослав Кириллович,Бавария,halfdefender,37,22
Россия,Барсуков Георгий Валентинович,Манчестер Сити,halfdefender,165,61
Германия,Новиков Михаил Леонидович,Бавария,halfdefender,49,30
Аргентина,Захаров Валерий Германович,Динамо,halfdefender,100,58
Португалия,Шестаков Владимир Кириллович,Манчестер Сити,halfdefender,44,23
Нидерланды,Фролов Георгий Максимович,Спартак,defender,74,49
Нидерланды,Воробьёв Тихон Геннадьевич,Спартак,defender,12,0
Нидерланды,Тарасов Олег Олегович,Спартак,defender,115,69
Нидерланды,Жуков Тихон Тимофеевич,Спартак,defender,26,16
Бразилия,Сергеев Михаил Георгиевич,Локомотив,defender,151,51
Германия,Попов Глеб Леонидович,Спартак,defender,135,28
Россия,Никитин Матвей Егорович,ЦСКА,halfdefender,7,1
Германия,Фёдоров Олег Вячеславович,Манчестер Сити,attacker,160,45
Италия,Сергеев Глеб Антонович,Зенит,goalkeeper,29,-9
Нидерланды,Рябов Арсений Ярославович,Барселона,halfdefender,154,68
Италия,Калинин Владимир Тарасович,Ювентус,attacker,142,74
Испания,Марков Никита Вадимович,Спартак,defender,72,8
Бразилия,Мельников Станислав Владимирович,Ливерпуль,attacker,166,54
Италия,Антонов Иван Валерьевич,Арсенал,defender,99,21
Бразилия,Кузнецов Анатолий Станиславович,ПСЖ,halfdefender,13,13
Англия,Борисов Роман Григорьевич,Арсенал,defender,116,36
Португалия,Данилов Андрей Иванович,ЦСКА,defender,150,53
Испания,Антонов Вячеслав Равильевич,Манчестер Сити,halfdefender,95,1
Россия,Степанов Никита Тимофеевич,Манчестер Сити,halfdefender,11,6
Португалия,Зайцев Дмитрий Ярославович,Манчестер Сити,defender,11,1
Франция,Фёдоров Сергей Ильич,Бавария,defender,96,64
Аргентина,Зайцев Антон Ярославович,ПСЖ,goalkeeper,161,-130
Португалия,Гордеев Роман Игоревич,Динамо,defender,114,26
Португалия,Медведев Вадим Григорьевич,Барселона,halfdefender,73,1
Италия,Беляев Сергей Вячеславович,Арсенал,halfdefender,42,17
Франция,Титов Станислав Егорович,Манчестер Сити,defender,146,9
Россия,Андреев Вячеслав Витальевич,ЦСКА,halfdefender,62,21
Нидерланды,Романов Григорий Рустамович,Барселона,halfdefender,113,29
Россия,Гусев Михаил Аркадьевич,Реал Мадрид,defender,13,2
Нидерланды,Жуков Тимофей Николаевич,Динамо,goalkeeper,113,-21
Нидерланды,Куликов Владимир Русланович,Арсенал,defender,131,0
Аргентина,Лебедев Арсений Константинович,Барселона,attacker,36,29
Франция,Касаткин Юрий Аркадьевич,Реал Мадрид,attacker,150,80
Германия,Лебедев Лев Эдуардович,Реал Мадрид,defender,20,5
Россия,Калинин Даниил Денисович,Ливерпуль,halfdefender,61,58
Аргентина,Куликов Виктор Ярославович,Локомотив,defender,74,36
Нидерланды,Гордеев Дмитрий Дмитриевич,Реал Мадрид,halfdefender,58,21
Англия,Жуков Артём Евгеньевич,Ливерпуль,halfdefender,113,75
Аргентина,Марков Никита Иванович,Спартак,defender,128,67
Англия,Лазарев Иван Данилович,Бавария,defender,32,13
Россия,Борисов Матвей Ярославович,Ювентус,attacker,15,10
Россия,Кондратьев Юрий Кириллович,Манчестер Сити,attacker,174,40
Франция,Борисов Руслан Антонович,Ювентус,goalkeeper,149,-60
Англия,Яковлев Фёдор Аркадьевич,ПСЖ,defender,157,54
Россия,Егоров Матвей Леонидович,Спартак,defender,56,38
Португалия,Сергеев Олег Равильевич,Манчестер Сити,goalkeeper,10,-9
Нидерланды,Зайцев Кирилл Станиславович,Локомотив,attacker,108,16
Россия,Данилов Валерий Эльдарович,Реал Мадрид,attacker,179,55
Англия,Егоров Григорий Рустамович,Барселона,defender,178,61
Аргентина,Васильев Степан Анатольевич,Арсенал,goalkeeper,51,-19
Англия,Жуков Михаил Кириллович,Барселона,goalkeeper,87,-77
Бразилия,Рябов Дмитрий Вадимович,Ювентус,defender,169,51
Франция,Антонов Руслан Данилович,Бавария,attacker,119,28
Бразилия,Гаврилов Артём Анатольевич,Барселона,attacker,11,9
Нидерланды,Григорьев Станислав Викторович,Ювентус,defender,72,62
Бразилия,Григорьев Денис Вадимович,ЦСКА,defender,34,31
Россия,Сидоров Ярослав Иванович,Зенит,attacker,96,82
Испания,Касаткин Сергей Валентинович,Локомотив,attacker,22,7
Испания,Иванов Лев Максимович,Манчестер Сити,halfdefender,102,34
Германия,Кудрявцев Сергей Ярославович,Манчестер Сити,defender,61,26
Нидерланды,Козлов Сергей Валерьевич,Бавария,halfdefender,136,7
Испания,Никитин Фёдор Геннадьевич,Ювентус,defender,87,28
Испания,Касаткин Тихон Фёдорович,Динамо,defender,136,44
Россия,Жуков Виктор Геннадьевич,Динамо,defender,134,38
Португалия,Петров Дмитрий Денисович,Зенит,defender,31,30
Италия,Степанов Тихон Игоревич,Барселона,defender,124,63
Италия,Волков Дмитрий Владимирович,Ювентус,halfdefender,75,57
Франция,Жуков Вячеслав Романович,Барселона,goalkeeper,125,-48
Россия,Попов Ярослав Андреевич,Манчестер Сити,halfdefender,1,0
Франция,Волков Григорий Станиславович,Реал Мадрид,defender,67,4
Россия,Яковлев Дмитрий Вадимович,Динамо,defender,127,32
Англия,Романов Виктор Леонидович,Ювентус,attacker,41,3
Франция,Семёнов Андрей Валентинович,Реал Мадрид,attacker,113,88
Италия,Борисов Пётр Арсеньевич,Динамо,halfdefender,114,55
Италия,Новиков Егор Леонидович,Спартак,defender,172,23
Франция,Петров Антон Витальевич,Барселона,halfdefender,9,7
Италия,Сергеев Анатолий Валерьевич,ПСЖ,defender,58,53
Нидерланды,Рябов Вячеслав Фёдорович,Локомотив,attacker,24,15
Португалия,Семёнов Ярослав Николаевич,Спартак,defender,91,31
Испания,Савельев Константин Дмитриевич,Арсенал,defender,85,65
Нидерланды,Егоров Руслан Тимофеевич,Бавария,attacker,125,55
Германия,Шестаков Роман Максимович,Барселона,attacker,147,37
Англия,Беляев Матвей Борисович,Динамо,defender,116,26
Нидерланды,Беляев Дмитрий Ильич,Динамо,defender,72,46
Аргентина,Захаров Михаил Александрович,ЦСКА,defender,62,34
Нидерланды,Шестаков Павел Леонидович,Зенит,attacker,13,10
Франция,Тарасов Фёдор Анатольевич,ПСЖ,halfdefender,46,34
