country,fullName,clubName,position,counterGames,counterGoals
Италия,Новиков Вячеслав Радмирович,Динамо,defender,28,24
Испания,Тарасов Кирилл Петрович,Динамо,halfdefender,122,3
Бразилия,Антонов Ярослав Петрович,ПСЖ,defender,77,14
Португалия,Смирнов Егор Денисович,Зенит,defender,59,43
Испания,Степанов Арсений Борисович,Ювентус,defender,56,19
Нидерланды,Андреев Лев Денисович,Зенит,attacker,70,57
Испания,Блинов Владимир Юрьевич,ЦСКА,attacker,62,11
Германия,Алексеев Виктор Сергеевич,ЦСКА,goalkeeper,67,-45
Бразилия,Медведев Александр Александрович,Манчестер Сити,attacker,85,72
Бразилия,Марков Тихон Юрьевич,Ливерпуль,halfdefender,138,24
Германия,Борисов Вадим Валерьевич,Локомотив,halfdefender,96,69
Россия,Орлов Сергей Вячеславович,Динамо,halfdefender,108,10
Россия,Волков Даниил Андреевич,ПСЖ,goalkeeper,56,-29
Россия,Макаров Матвей Сергеевич,Манчестер Сити,defender,174,87
Германия,Марков Илья Равильевич,Спартак,goalkeeper,33,-15
Бразилия,Данилов Денис Анатольевич,Динамо,halfdefender,138,45
Аргентина,Соколов Олег Станиславович,Реал Мадрид,defender,10,3
Бразилия,Яковлев Глеб Петрович,Барселона,halfdefender,157,33
Португалия,Романов Георгий Петрович,Локомотив,halfdefender,3,2
Португалия,Сидоров Олег Ярославович,Арсенал,halfdefender,53,10
Италия,Орлов Даниил Михайлович,Реал Мадрид,halfdefender,55,27
Россия,Лазарев Артём Олегович,Барселона,defender,157,69
Испания,Орлов Илья Арсеньевич,Манчестер Сити,halfdefender,154,7
Франция,Гусев Юрий Георгиевич,Реал Мадрид,attacker,30,18
Бразилия,Николаев Руслан Евгеньевич,ПСЖ,halfdefender,39,16
Испания,Никитин Вадим Германович,Манчестер Сити,goalkeeper,109,-40
Италия,Попов Александр Тимофеевич,Барселона,halfdefender,87,43
Англия,Кондратьев Глеб Максимович,ПСЖ,halfdefender,154,84
Португалия,Борисов Пётр Юрьевич,Арсенал,halfdefender,4,3
Германия,Кондратьев Даниил Николаевич,Реал Мадрид,goalkeeper,169,-105
Аргентина,Воробьёв Анатолий Васильевич,ПСЖ,defender,162,36
Германия,Зайцев Максим Ярославович,Реал Мадрид,defender,46,29
Россия,Марков Андрей Германович,Зенит,defender,178,22
Аргентина,Жуков Тихон Анатольевич,Ювентус,attacker,96,68
Нидерланды,Зайцев Юрий Фёдорович,Зенит,goalkeeper,59,-43
Бразилия,Лазарев Кирилл Евгеньевич,Спартак,attacker,104,21
Россия,Зайцев Пётр Степанович,Реал Мадрид,defender,75,31
Бразилия,Волков Тимофей Данилович,Реал Мадрид,defender,118,57
Аргентина,Филиппов Тихон Эльдарович,Ливерпуль,goalkeeper,119,-76
Испания,Смирнов Павел Николаевич,ЦСКА,defender,142,4
Аргентина,Марков Михаил Максимович,Бавария,defender,128,29
Нидерланды,Никитин Глеб Борисович,Реал Мадрид,defender,67,49
Германия,Сергеев Олег Геннадьевич,ПСЖ,attacker,75,69
Италия,Михайлов Виктор Алексеевич,Динамо,goalkeeper,34,-30
Нидерланды,Борисов Тимофей Русланович,ЦСКА,goalkeeper,90,-39
Бразилия,Иванов Станислав Кириллович,Динамо,goalkeeper,158,-17
Аргентина,Орлов Ярослав Максимович,ЦСКА,attacker,77,44
Германия,Соловьёв Артём Николаевич,Локомотив,halfdefender,117,69
Португалия,Николаев Сергей Матвеевич,ЦСКА,defender,163,64
Италия,Марков Максим Евгеньевич,Арсенал,halfdefender,89,64
Аргентина,Фомин Пётр Владимирович,Ювентус,attacker,111,36
Англия,Козлов Олег Олегович,Реал Мадрид,halfdefender,98,40
Германия,Соколов Егор Александрович,ПСЖ,halfdefender,60,16
Россия,Гордеев Фёдор Андреевич,Манчестер Сити,attacker,113,5
Нидерланды,Никитин Павел Эдуардович,ПСЖ,halfdefender,69,5
Италия,Васильев Виктор Андреевич,Зенит,goalkeeper,85,-49
Германия,Филиппов Вадим Маркович,Манчестер Сити,attacker,132,51
Нидерланды,Степанов Виктор Евгеньевич,ЦСКА,defender,139,42
Аргентина,Кузнецов Ярослав Борисович,Ювентус,goalkeeper,75,-70
Италия,Григорьев Иван Семёнович,Спартак,defender,145,26
Англия,Николаев Пётр Николаевич,ПСЖ,defender,108,39
Франция,Соловьёв Руслан Равильевич,Ливерпуль,defender,129,79
Португалия,Савельев Сергей Эдуардович,Ювентус,halfdefender,42,1
Бразилия,Беляев Пётр Эдуардович,Арсенал,attacker,132,34
Испания,Лазарев Сергей Кириллович,Зенит,goalkeeper,84,-46
Франция,Кузнецов Глеб Владимирович,Ливерпуль,defender,90,34
Нидерланды,Михайлов Матвей Петрович,Зенит,halfdefender,125,61
Аргентина,Фомин Валерий Валентинович,Зенит,halfdefender,178,63
Англия,Касаткин Олег Петрович,Ювентус,halfdefender,66,9
Аргентина,Попов Григорий Фёдорович,Бавария,halfdefender,17,2
Бразилия,Титов Андрей Радмирович,Арсенал,defender,110,28
Германия,Николаев Павел Валентинович,Ливерпуль,halfdefender,80,5
Россия,Лебедев Сергей Владимирович,Реал Мадрид,halfdefender,157,82
Италия,Волков Павел Михайлович,Манчестер Сити,defender,99,3
Германия,Борисов Артём Эльдарович,Реал Мадрид,defender,25,14
Испания,Шестаков Лев Данилович,Ювентус,halfdefender,167,53
Бразилия,Калинин Даниил Ильич,Бавария,defender,98,4
Аргентина,Сидоров Артём Михайлович,Реал Мадрид,halfdefender,163,15
Испания,Куликов Егор Александрович,Бавария,halfdefender,24,20
Бразилия,Волков Георгий Кириллович,ЦСКА,attacker,144,16
Италия,Гусев Артём Алексеевич,Реал Мадрид,halfdefender,37,3
Бразилия,Новиков Глеб Васильевич,Динамо,halfdefender,174,1
Германия,Орлов Дмитрий Александрович,Реал Мадрид,halfdefender,146,79
Португалия,Попов Глеб Фёдорович,Спартак,attacker,28,28
Испания,Калинин Константин Петрович,Спартак,defender,58,34
Италия,Жуков Юрий Олегович,Ливерпуль,halfdefender,30,14
Португалия,Блинов Даниил Витальевич,Зенит,defender,113,78
Аргентина,Захаров Фёдор Григорьевич,Зенит,halfdefender,23,19
Германия,Григорьев Сергей Юрьевич,Арсенал,goalkeeper,131,-44
Германия,Морозов Илья Андреевич,Арсенал,halfdefender,24,5
Аргентина,Новиков Артём Геннадьевич,Динамо,halfdefender,61,39
Нидерланды,Борисов Даниил Евгеньевич,Бавария,halfdefender,1,1
Англия,Иванов Глеб Борисович,Ливерпуль,defender,118,32
Нидерланды,Степанов Кирилл Максимович,Локомотив,defender,5,3
Португалия,Блинов Михаил Вячеславович,ПСЖ,halfdefender,20,10
Португалия,Рябов Валерий Егорович,Реал Мадрид,halfdefender,81,78
Россия,Григорьев Роман Андреевич,Локомотив,halfdefender,88,68
Франция,Воробьёв Константин Петрович,Зенит,goalkeeper,92,-29
Португалия,Петров Степан Геннадьевич,Барселона,defender,178,20
Аргентина,Семёнов Олег Васильевич,Барселона,attacker,111,53
Португалия,Куликов Денис Васильевич,Бавария,attacker,35,10
Англия,Воробьёв Андрей Олегович,Барселона,attacker,2,2
Аргентина,Фёдоров Максим Эдуардович,Спартак,defender,19,14
Россия,Павлов Максим Эльдарович,Ливерпуль,attacker,135,0
Франция,Захаров Роман Данилович,Локомотив,halfdefender,2,0
Италия,Медведев Григорий Георгиевич,Бавария,defender,124,29
Аргентина,Лебедев Анатолий Маркович,Спартак,halfdefender,147,14
Германия,Яковлев Владимир Георгиевич,ПСЖ,attacker,147,85
Бразилия,Орлов Константин Аркадьевич,Зенит,defender,113,57
Испания,Жуков Павел Анатольевич,Ювентус,attacker,128,35
Англия,Егоров Тихон Олегович,Локомотив,halfdefender,70,39
Россия,Медведев Егор Александрович,Барселона,halfdefender,131,44
Нидерланды,Макаров Никита Игоревич,ЦСКА,defender,18,8
Франция,Козлов Станислав Сергеевич,Ливерпуль,attacker,161,12
Италия,Жуков Александр Денисович,ЦСКА,attacker,54,10
Россия,Борисов Никита Русланович,Зенит,halfdefender,127,22
Нидерланды,Кузнецов Лев Андреевич,Арсенал,attacker,54,50
Испания,Гаврилов Вячеслав Денисович,ПСЖ,halfdefender,51,26
Россия,Жуков Вадим Эдуардович,Барселона,halfdefender,135,22
Испания,Лазарев Егор Степанович,Зенит,goalkeeper,25,-13
Нидерланды,Иванов Роман Германович,ЦСКА,halfdefender,85,40
Испания,Тарасов Антон Дмитриевич,Спартак,attacker,64,8
Англия,Титов Вячеслав Романович,Барселона,attacker,84,48
Италия,Фёдоров Виктор Павлович,Бавария,attacker,99,10
Испания,Шестаков Виктор Данилович,Барселона,attacker,72,64
Италия,Николаев Андрей Юрьевич,Манчестер Сити,halfdefender,154,27
Россия,Савельев Денис Витальевич,Ювентус,defender,104,14
Россия,Гаврилов Руслан Максимович,Реал Мадрид,defender,54,23
Португалия,Гордеев Егор Вячеславович,Бавария,goalkeeper,143,-56
Бразилия,Мельников Павел Витальевич,Бавария,defender,173,81
Германия,Макаров Станислав Борисович,Ювентус,defender,36,36
Бразилия,Иванов Георгий Станиславович,Реал Мадрид,attacker,7,3
Россия,Козлов Кирилл Андреевич,Бавария,goalkeeper,25,-18
Англия,Фомин Михаил Аркадьевич,Ливерпуль,attacker,114,47
Бразилия,Никитин Егор Геннадьевич,Реал Мадрид,attacker,132,19
Аргентина,Макаров Михаил Григорьевич,Барселона,defender,14,4
Португалия,Воробьёв Александр Тарасович,Реал Мадрид,halfdefender,108,77
Аргентина,Лазарев Фёдор Германович,Реал Мадрид,halfdefender,26,24
Франция,Павлов Юрий Владимирович,ПСЖ,halfdefender,102,18
Португалия,Тарасов Никита Маркович,Арсенал,attacker,31,9
Португалия,Макаров Кирилл Романович,Арсенал,halfdefender,58,48
Италия,Антонов Роман Тимофеевич,Динамо,attacker,106,42
Англия,Беляев Фёдор Леонидович,Барселона,attacker,44,25
Италия,Никитин Артём Маркович,ЦСКА,defender,7,1
Аргентина,Романов Юрий Германович,Спартак,defender,105,80
Англия,Орлов Артём Юрьевич,Ювентус,attacker,19,19
Нидерланды,Мельников Роман Арсеньевич,Манчестер Сити,attacker,130,53
Италия,Блинов Виктор Аркадьевич,Ювентус,halfdefender,167,78
Франция,Медведев Александр Рустамович,Динамо,halfdefender,23,10
Испания,Васильев Илья Олегович,Манчестер Сити,attacker,73,16
Португалия,Борисов Александр Станиславович,Спартак,attacker,1,0
Нидерланды,Лебедев Дмитрий Радмирович,Зенит,halfdefender,168,3
Англия,Лебедев Константин Никитич,Локомотив,halfdefender,84,76
Португалия,Степанов Павел Вячеславович,Барселона,attacker,97,76
Англия,Савельев Вячеслав Степанович,Манчестер Сити,halfdefender,124,87
Бразилия,Смирнов Глеб Борисович,Манчестер Сити,halfdefender,17,8
Аргентина,Беляев Иван Аркадьевич,Динамо,defender,37,5
Германия,Кудрявцев Тимофей Русланович,Локомотив,halfdefender,148,7
Германия,Жуков Антон Игоревич,Спартак,attacker,150,4
Франция,Фёдоров Павел Васильевич,Реал Мадрид,attacker,150,32
Германия,Степанов Михаил Леонидович,Реал Мадрид,halfdefender,162,49
Бразилия,Егоров Юрий Максимович,Барселона,defender,57,46
Италия,Иванов Роман Алексеевич,Ювентус,attacker,172,56
Португалия,Воробьёв Георгий Георгиевич,Манчестер Сити,defender,136,22
Аргентина,Яковлев Иван Александрович,Арсенал,halfdefender,154,36
Германия,Сидоров Вадим Максимович,Ювентус,halfdefender,66,62
Франция,Петров Андрей Кириллович,ЦСКА,attacker,70,57
Германия,Воробьёв Дмитрий Дмитриевич,Зенит,goalkeeper,180,-97
Франция,Степанов Арсений Семёнович,Манчестер Сити,halfdefender,86,59
Нидерланды,Алексеев Максим Русланович,Бавария,attacker,21,4
Франция,Соловьёв Константин Данилович,Манчестер Сити,defender,93,56
Англия,Степанов Георгий Данилович,Барселона,goalkeeper,121,-63
Испания,Михайлов Валерий Радмирович,Бавария,halfdefender,92,61
Бразилия,Лебедев Дмитрий Владимирович,ПСЖ,attacker,36,23
Нидерланды,Морозов Арсений Эдуардович,ПСЖ,defender,153,17
Германия,Кудрявцев Лев Витальевич,ПСЖ,attacker,60,19
Нидерланды,Смирнов Александр Николаевич,ЦСКА,halfdefender,19,10
Португалия,Куликов Арсений Дмитриевич,Ювентус,defender,36,6
Аргентина,Егоров Анатолий Сергеевич,Спартак,defender,156,51
Нидерланды,Новиков Матвей Рустамович,Спартак,halfdefender,75,23
Германия,Соколов Константин Витальевич,Локомотив,attacker,116,72
Нидерланды,Петров Григорий Олегович,Реал Мадрид,attacker,110,71
Бразилия,Марков Павел Ярославович,Бавария,halfdefender,65,58
Аргентина,Кондратьев Лев Юрьевич,Арсенал,defender,92,28
Португалия,Никитин Арсений Егорович,Ливерпуль,attacker,13,10
Португалия,Блинов Арсений Антонович,Реал Мадрид,attacker,124,19
Германия,Никитин Юрий Никитич,Локомотив,halfdefender,176,34
Аргентина,Мельников Даниил Данилович,Барселона,attacker,39,27
Англия,Зайцев Егор Равильевич,ПСЖ,halfdefender,0,0
Россия,Сидоров Виктор Георгиевич,Реал Мадрид,halfdefender,122,48
Италия,Зайцев Ярослав Геннадьевич,Спартак,goalkeeper,160,-11
Аргентина,Романов Кирилл Александрович,Динамо,defender,170,85
Аргентина,Степанов Арсений Никитич,Локомотив,halfdefender,17,3
Аргентина,Волков Денис Викторович,Барселона,goalkeeper,163,-106
Нидерланды,Филиппов Владимир Юрьевич,Бавария,defender,47,3
Германия,Беляев Артём Павлович,Барселона,defender,142,43
Германия,Смирнов Андрей Арсеньевич,Спартак,defender,31,12
Франция,Андреев Илья Фёдорович,Динамо,defender,85,6
Бразилия,Григорьев Вадим Евгеньевич,Арсенал,goalkeeper,120,-54
Россия,Андреев Виктор Павлович,Барселона,defender,66,42
Нидерланды,Лебедев Павел Михайлович,Локомотив,halfdefender,61,32
Германия,Медведев Денис Ильич,Ливерпуль,attacker,132,70
Нидерланды,Михайлов Вадим Сергеевич,Зенит,defender,68,6
Португалия,Савельев Матвей Рустамович,Арсенал,halfdefender,67,9
Аргентина,Степанов Иван Григорьевич,Ливерпуль,halfdefender,144,0
Франция,Козлов Виктор Алексеевич,Локомотив,halfdefender,168,84
Аргентина,Калинин Егор Константинович,Арсенал,defender,45,33
Англия,Соловьёв Сергей Тимофеевич,Барселона,halfdefender,139,21
Франция,Гусев Степан Фёдорович,Локомотив,defender,61,34
Нидерланды,Михайлов Егор Семёнович,Барселона,attacker,28,18
Франция,Данилов Егор Маркович,Ювентус,halfdefender,142,48
Франция,Блинов Матвей Кириллович,Ливерпуль,halfdefender,130,79
Нидерланды,Марков Егор Геннадьевич,Ливерпуль,goalkeeper,66,-33
Нидерланды,Соколов Владимир Григорьевич,Ювентус,defender,124,56
Аргентина,Сергеев Вадим Арсеньевич,Спартак,defender,21,9
Аргентина,Егоров Роман Григорьевич,Арсенал,defender,32,7
Англия,Григорьев Виктор Радмирович,Ювентус,attacker,115,81
Нидерланды,Фомин Егор Иванович,Барселона,halfdefender,126,6
Бразилия,Антонов Арсений Григорьевич,Локомотив,halfdefender,68,29
Испания,Гусев Глеб Тимофеевич,Ювентус,attacker,152,69
Италия,Павлов Арсений Михайлович,Арсенал,goalkeeper,164,-37
Англия,Блинов Арсений Фёдорович,Бавария,halfdefender,46,5
Португалия,Романов Анатолий Васильевич,Барселона,attacker,153,36
Аргентина,Егоров Ярослав Радмирович,Манчестер Сити,goalkeeper,125,-28
Россия,Николаев Анатолий Иванович,Барселона,attacker,58,53
Франция,Николаев Олег Дмитриевич,Манчестер Сити,halfdefender,17,6
Испания,Кондратьев Пётр Петрович,Манчестер Сити,halfdefender,12,2
Испания,Фёдоров Руслан Валентинович,Арсенал,goalkeeper,126,-99
Англия,Куликов Тимофей Германович,ЦСКА,attacker,143,81
Испания,Беляев Артём Максимович,Локомотив,attacker,6,6
Германия,Иванов Денис Фёдорович,Манчестер Сити,halfdefender,15,7
Германия,Калинин Ярослав Анатольевич,ЦСКА,halfdefender,50,13
Бразилия,Соловьёв Фёдор Олегович,Барселона,halfdefender,137,85
Португалия,Кузнецов Егор Денисович,Динамо,attacker,30,22
Испания,Калинин Степан Эдуардович,ПСЖ,defender,57,23
Испания,Новиков Илья Иванович,Спартак,defender,118,83
Англия,Фомин Ярослав Олегович,Спартак,goalkeeper,171,-29
Россия,Беляев Дмитрий Вадимович,Реал Мадрид,defender,138,76
Италия,Захаров Пётр Геннадьевич,Барселона,defender,110,4
Бразилия,Борисов Константин Ильич,ЦСКА,halfdefender,48,3
Германия,Кудрявцев Иван Константинович,Арсенал,defender,93,49
Нидерланды,Григорьев Анатолий Николаевич,Ювентус,defender,12,1
Италия,Никитин Иван Михайлович,Спартак,halfdefender,136,15
Аргентина,Орлов Степан Евгеньевич,Зенит,defender,50,40
Германия,Беляев Даниил Денисович,Манчестер Сити,defender,141,57
Испания,Лебедев Руслан Алексеевич,Бавария,halfdefender,4,3
Германия,Волков Никита Ильич,Ливерпуль,defender,81,73
Англия,Попов Лев Андреевич,Манчестер Сити,halfdefender,154,13
Испания,Антонов Матвей Антонович,Реал Мадрид,halfdefender,116,83
Бразилия,Савельев Григорий Георгиевич,Бавария,attacker,27,14
Россия,Романов Константин Егорович,Реал Мадрид,halfdefender,91,54
Нидерланды,Рябов Пётр Константинович,Бавария,goalkeeper,165,-20
Италия,Савельев Лев Васильевич,Арсенал,attacker,129,33
Англия,Кондратьев Иван Геннадьевич,Зенит,halfdefender,34,5
Испания,Романов Лев Иванович,Динамо,halfdefender,102,79
Испания,Борисов Виктор Николаевич,Манчестер Сити,goalkeeper,11,-6
Италия,Соловьёв Артём Валентинович,Зенит,attacker,174,75
Германия,Макаров Кирилл Егорович,Манчестер Сити,goalkeeper,62,-12
Россия,Фролов Арсений Арсеньевич,Ливерпуль,halfdefender,82,54
Португалия,Павлов Валерий Андреевич,ЦСКА,halfdefender,89,72
Франция,Сергеев Ярослав Маркович,Реал Мадрид,attacker,133,53
Германия,Волков Фёдор Витальевич,Реал Мадрид,attacker,104,85
Нидерланды,Тарасов Александр Матвеевич,Барселона,halfdefender,27,17
Германия,Яковлев Тихон Валентинович,Ювентус,defender,85,64
Португалия,Титов Тимофей Ярославович,Динамо,defender,87,15
Англия,Романов Матвей Вадимович,Зенит,defender,50,9
Испания,Савельев Олег Константинович,Арсенал,defender,177,25
Италия,Михайлов Станислав Романович,ЦСКА,attacker,153,70
Италия,Беляев Станислав Аркадьевич,Локомотив,attacker,160,36
Англия,Рябов Тимофей Романович,ЦСКА,defender,96,41
Россия,Попов Даниил Ярославович,Манчестер Сити,defender,155,63
Германия,Марков Михаил Иванович,Зенит,defender,12,2
Португалия,Егоров Михаил Максимович,Спартак,halfdefender,17,13
Италия,Борисов Ярослав Матвеевич,Зенит,halfdefender,111,38
Англия,Жуков Сергей Борисович,Манчестер Сити,goalkeeper,148,-31
Германия,Егоров Сергей Павлович,Спартак,goalkeeper,149,-15
Германия,Никитин Григорий Евгеньевич,ПСЖ,halfdefender,84,77
Португалия,Павлов Григорий Данилович,Спартак,attacker,62,47
Португалия,Фролов Лев Егорович,Манчестер Сити,goalkeeper,150,-35
Россия,Рябов Вадим Вадимович,ПСЖ,defender,131,27
Франция,Семёнов Арсений Арсеньевич,Локомотив,halfdefender,50,50
Франция,Мельников Валерий Викторович,Манчестер Сити,defender,104,34
Аргентина,Медведев Тихон Максимович,Зенит,halfdefender,69,53
Аргентина,Орлов Михаил Петрович,Зенит,attacker,8,1
Англия,Гордеев Иван Романович,Барселона,defender,175,84
Португалия,Беляев Лев Рустамович,Ливерпуль,goalkeeper,58,-30
Нидерланды,Иванов Александр Константинович,Локомотив,defender,96,61
Нидерланды,Марков Анатолий Фёдорович,ЦСКА,halfdefender,2,0
Италия,Новиков Андрей Тарасович,ЦСКА,defender,86,61
Испания,Никитин Дмитрий Арсеньевич,Ливерпуль,halfdefender,75,27
Португалия,Фёдоров Олег Аркадьевич,Ливерпуль,defender,36,28
Нидерланды,Калинин Даниил Станиславович,Арсенал,goalkeeper,122,-27
Нидерланды,Сергеев Роман Витальевич,Локомотив,halfdefender,142,9
Аргентина,Семёнов Сергей Кириллович,ПСЖ,attacker,74,60
Аргентина,Жуков Руслан Аркадьевич,Спартак,attacker,49,30
Нидерланды,Михайлов Олег Владимирович,ПСЖ,halfdefender,167,48
Англия,Сидоров Анатолий Егорович,Динамо,defender,47,3
Аргентина,Блинов Вячеслав Геннадьевич,ЦСКА,defender,72,71
Аргентина,Морозов Вадим Матвеевич,Реал Мадрид,attacker,44,42
Нидерланды,Петров Виктор Борисович,ЦСКА,attacker,35,30
Россия,Гусев Матвей Валерьевич,Арсенал,halfdefender,107,12
Франция,Алексеев Максим Данилович,Ювентус,attacker,107,74
Англия,Соколов Никита Романович,ПСЖ,attacker,96,29
Аргентина,Данилов Лев Александрович,Реал Мадрид,halfdefender,53,1
Нидерланды,Кондратьев Михаил Арсеньевич,Локомотив,defender,20,13
Франция,Марков Денис Никитич,Манчестер Сити,halfdefender,89,69
Испания,Григорьев Степан Степанович,Реал Мадрид,goalkeeper,150,-7
Англия,Калинин Глеб Матвеевич,Арсенал,attacker,101,66
Нидерланды,Марков Михаил Вадимович,Реал Мадрид,defender,151,89
Аргентина,Медведев Ярослав Фёдорович,Ливерпуль,halfdefender,167,10
Германия,Блинов Роман Олегович,Зенит,attacker,152,21
Аргентина,Данилов Максим Анатольевич,Ювентус,attacker,36,12
Испания,Лебедев Денис Никитич,Динамо,halfdefender,131,23
Россия,Андреев Максим Олегович,Барселона,goalkeeper,110,-48
Россия,Мельников Роман Степанович,ПСЖ,halfdefender,51,28
Россия,Петров Иван Рустамович,Бавария,defender,142,9
Германия,Шестаков Станислав Романович,Ливерпуль,attacker,84,20
Нидерланды,Егоров Владимир Эдуардович,Арсенал,halfdefender,74,73
Португалия,Макаров Андрей Антонович,ЦСКА,attacker,144,25
Франция,Касаткин Илья Валерьевич,Арсенал,attacker,86,10
Италия,Павлов Сергей Дмитриевич,ПСЖ,goalkeeper,0,0
Англия,Козлов Анатолий Степанович,Локомотив,defender,120,43
Испания,Медведев Глеб Эльдарович,Спартак,halfdefender,10,4
Нидерланды,Соловьёв Юрий Рустамович,Ювентус,attacker,90,63
Италия,Куликов Денис Леонидович,Зенит,halfdefender,19,17
Франция,Тарасов Никита Георгиевич,Арсенал,halfdefender,52,48
Англия,Романов Никита Арсеньевич,Зенит,halfdefender,128,15
Франция,Кузнецов Владимир Петрович,Локомотив,defender,110,42
Франция,Петров Матвей Ильич,Ливерпуль,halfdefender,165,73
Англия,Андреев Сергей Васильевич,Спартак,defender,143,36
Нидерланды,Борисов Антон Борисович,Ювентус,attacker,28,3
Россия,Воробьёв Иван Эдуардович,Зенит,attacker,38,10
Франция,Николаев Анатолий Витальевич,Барселона,attacker,151,6
Португалия,Лазарев Антон Аркадьевич,Барселона,attacker,86,55
Англия,Морозов Андрей Анатольевич,Бавария,halfdefender,149,71
Португалия,Блинов Кирилл Алексеевич,ПСЖ,halfdefender,53,33
Испания,Попов Илья Егорович,Ювентус,defender,41,34
Германия,Макаров Фёдор Витальевич,Реал Мадрид,attacker,46,25
Франция,Кондратьев Александр Радмирович,Барселона,attacker,87,77
Англия,Мельников Михаил Аркадьевич,Реал Мадрид,defender,60,54
Нидерланды,Орлов Егор Валерьевич,Локомотив,attacker,114,68
Россия,Новиков Сергей Алексеевич,Манчестер Сити,goalkeeper,163,-29
Россия,Павлов Дмитрий Игоревич,Локомотив,halfdefender,105,67
Франция,Андреев Глеб Олегович,Ливерпуль,halfdefender,56,38
Португалия,Никитин Вячеслав Иванович,Арсенал,halfdefender,151,21
Аргентина,Зайцев Кирилл Алексеевич,Зенит,attacker,134,86
Бразилия,Мельников Глеб Андреевич,Спартак,halfdefender,31,10
Россия,Лазарев Анатолий Вячеславович,Динамо,goalkeeper,131,-39
Испания,Попов Фёдор Михайлович,Арсенал,attacker,84,32
Россия,Мельников Глеб Геннадьевич,ПСЖ,defender,100,25
Нидерланды,Филиппов Кирилл Геннадьевич,Арсенал,defender,65,36
Германия,Беляев Сергей Кириллович,Бавария,halfdefender,49,30
Португалия,Волков Антон Владимирович,Бавария,halfdefender,125,44
Италия,Кондратьев Олег Семёнович,Бавария,halfdefender,173,28
Испания,Жуков Фёдор Юрьевич,Бавария,defender,37,33
Аргентина,Григорьев Михаил Семёнович,Спартак,attacker,100,64
Аргентина,Данилов Константин Георгиевич,Бавария,defender,82,23
Аргентина,Волков Никита Васильевич,Ювентус,halfdefender,114,19
Бразилия,Семёнов Егор Максимович,Арсенал,halfdefender,135,73
Португалия,Тарасов Арсений Георгиевич,Бавария,defender,87,72
Испания,Барсуков Анатолий Рустамович,ПСЖ,goalkeeper,122,-46
Италия,Михайлов Илья Романович,Зенит,attacker,101,74
Италия,Сергеев Фёдор Вячеславович,Барселона,attacker,37,35
Италия,Фомин Иван Матвеевич,Ювентус,defender,152,57
Россия,Смирнов Тихон Григорьевич,Арсенал,defender,80,55
Россия,Сергеев Константин Станиславович,Бавария,defender,75,11
Россия,Рябов Андрей Эдуардович,Динамо,halfdefender,59,49
Франция,Кондратьев Пётр Евгеньевич,Реал Мадрид,halfdefender,51,37
Нидерланды,Алексеев Роман Александрович,Бавария,defender,146,19
Португалия,Жуков Михаил Евгеньевич,Реал Мадрид,halfdefender,8,7
Италия,Сергеев Иван Васильевич,Динамо,halfdefender,174,23
Аргентина,Морозов Константин Эльдарович,Спартак,halfdefender,105,26
Португалия,Новиков Иван Равильевич,ЦСКА,goalkeeper,1,0
Нидерланды,Фёдоров Пётр Николаевич,Реал Мадрид,defender,177,37
Россия,Антонов Юрий Вадимович,Бавария,halfdefender,1,0
Англия,Воробьёв Виктор Николаевич,Спартак,halfdefender,72,45
Бразилия,Фомин Станислав Витальевич,Ювентус,halfdefender,15,12
Нидерланды,Новиков Кирилл Русланович,Манчестер Сити,attacker,107,68
Россия,Беляев Егор Арсеньевич,Реал Мадрид,defender,44,5
Италия,Степанов Виктор Борисович,Реал Мадрид,defender,85,40
Россия,Волков Константин Дмитриевич,Спартак,attacker,31,11
Испания,Новиков Дмитрий Андреевич,Арсенал,defender,93,27
Португалия,Алексеев Анатолий Григорьевич,Арсенал,attacker,76,53
Англия,Рябов Денис Матвеевич,Спартак,halfdefender,102,25
Испания,Григорьев Михаил Никитич,Ювентус,halfdefender,179,69
Аргентина,Макаров Илья Фёдорович,Манчестер Сити,goalkeeper,123,-95
Испания,Фролов Владимир Никитич,Зенит,halfdefender,138,66
Франция,Степанов Фёдор Эльдарович,Ливерпуль,attacker,23,8
Россия,Шестаков Валерий Фёдорович,Зенит,attacker,133,45
Испания,Лебедев Никита Андреевич,Зенит,goalkeeper,158,-148
Англия,Блинов Никита Валерьевич,Манчестер Сити,defender,105,67
Нидерланды,Кузнецов Михаил Андреевич,ПСЖ,halfdefender,145,44
Португалия,Макаров Лев Леонидович,Спартак,defender,179,58
Германия,Михайлов Фёдор Николаевич,Ювентус,defender,149,24
Аргентина,Егоров Руслан Сергеевич,Манчестер Сити,halfdefender,134,61
Бразилия,Попов Анатолий Юрьевич,ЦСКА,goalkeeper,95,-62
Испания,Андреев Владимир Ильич,ПСЖ,halfdefender,87,21
Германия,Яковлев Александр Радмирович,Зенит,defender,45,20
Бразилия,Морозов Даниил Юрьевич,ЦСКА,defender,139,85
Аргентина,Савельев Владимир Егорович,Реал Мадрид,attacker,70,55
Германия,Фролов Георгий Михайлович,Барселона,halfdefender,136,63
Германия,Лазарев Глеб Германович,Динамо,defender,75,32
Португалия,Андреев Степан Антонович,Динамо,halfdefender,140,3
Португалия,Степанов Вадим Германович,Динамо,defender,32,23
Бразилия,Гусев Арсений Аркадьевич,Ливерпуль,halfdefender,31,25
