country,fullName,clubName,position,counterGames,counterGoals
Италия,Гордеев Владимир Эльдарович,ЦСКА,attacker,59,5
Франция,Блинов Константин Алексеевич,Динамо,attacker,107,89
Аргентина,Гаврилов Глеб Кириллович,Бавария,halfdefender,39,5
Англия,Лазарев Вадим Юрьевич,Реал Мадрид,defender,121,86
Италия,Павлов Тимофей Константинович,Ливерпуль,halfdefender,31,29
Бразилия,Тарасов Владимир Павлович,Бавария,defender,66,40
Нидерланды,Касаткин Ярослав Данилович,Локомотив,halfdefender,129,88
Нидерланды,Соколов Георгий Русланович,Манчестер Сити,halfdefender,80,7
Италия,Мельников Степан Эдуардович,Бавария,attacker,138,49
Франция,Алексеев Валерий Витальевич,Зенит,attacker,133,61
Россия,Жуков Виктор Станиславович,Зенит,halfdefender,22,15
Англия,Семёнов Максим Антонович,ПСЖ,attacker,156,16
Испания,Павлов Даниил Андреевич,Ливерпуль,defender,67,5
Англия,Кондратьев Иван Ильич,Зенит,goalkeeper,149,-61
Франция,Никитин Константин Витальевич,Арсенал,halfdefender,135,20
Германия,Егоров Даниил Радмирович,Манчестер Сити,halfdefender,152,86
Бразилия,Зайцев Дмитрий Степанович,Ливерпуль,attacker,113,45
Италия,Морозов Вадим Витальевич,Ювентус,defender,145,58
Нидерланды,Шестаков Григорий Денисович,Локомотив,goalkeeper,8,0
Бразилия,Фролов Егор Юрьевич,Ливерпуль,halfdefender,56,54
Англия,Захаров Григорий Денисович,ЦСКА,goalkeeper,114,-2
Португалия,Тарасов Даниил Матвеевич,ПСЖ,halfdefender,167,6
Германия,Романов Георгий Владимирович,Ливерпуль,attacker,55,24
Англия,Тарасов Фёдор Максимович,Реал Мадрид,defender,46,37
Португалия,Николаев Пётр Борисович,Барселона,defender,66,22
Италия,Тарасов Ярослав Иванович,Спартак,halfdefender,26,25
Португалия,Романов Пётр Владимирович,Арсенал,halfdefender,59,22
Россия,Васильев Арсений Алексеевич,Барселона,defender,27,6
Англия,Михайлов Денис Степанович,Зенит,goalkeeper,73,-71
Аргентина,Морозов Глеб Викторович,Бавария,defender,66,13
Россия,Никитин Лев Рустамович,Динамо,halfdefender,130,28
Аргентина,Романов Павел Павлович,Ливерпуль,goalkeeper,71,-10
Испания,Яковлев Анатолий Васильевич,Локомотив,halfdefender,116,49
Германия,Жуков Илья Анатольевич,Локомотив,attacker,179,47
Англия,Касаткин Лев Кириллович,Спартак,defender,40,2
Бразилия,Гордеев Валерий Аркадьевич,Ливерпуль,defender,2,1
Бразилия,Беляев Артём Эльдарович,Бавария,attacker,111,11
Италия,Воробьёв Руслан Витальевич,Зенит,defender,34,22
Россия,Иванов Арсений Германович,Локомотив,defender,9,1
Россия,Борисов Кирилл Романович,ПСЖ,defender,130,67
Россия,Сергеев Андрей Дмитриевич,ПСЖ,halfdefender,48,35
Бразилия,Мельников Тимофей Анатольевич,Барселона,attacker,102,76
Франция,Иванов Степан Анатольевич,Спартак,defender,69,15
Испания,Фомин Руслан Фёдорович,Спартак,defender,170,49
Россия,Сидоров Фёдор Валерьевич,ЦСКА,halfdefender,148,38
Англия,Борисов Степан Никитич,Ювентус,defender,174,9
Россия,Орлов Вячеслав Игоревич,Бавария,halfdefender,175,38
Италия,Борисов Глеб Евгеньевич,Ливерпуль,defender,2,0
Италия,Филиппов Анатолий Леонидович,Манчестер Сити,defender,178,26
Нидерланды,Михайлов Тихон Андреевич,Динамо,attacker,45,6
Испания,Борисов Арсений Алексеевич,Локомотив,defender,119,81
Аргентина,Борисов Роман Радмирович,Реал Мадрид,halfdefender,142,47
Франция,Гордеев Павел Николаевич,Спартак,goalkeeper,20,-8
Нидерланды,Орлов Денис Никитич,ПСЖ,attacker,156,56
Португалия,Николаев Тихон Ильич,ПСЖ,defender,100,84
Бразилия,Новиков Тимофей Русланович,Спартак,goalkeeper,109,-87
Бразилия,Гусев Тимофей Валерьевич,Арсенал,halfdefender,87,58
Германия,Михайлов Руслан Михайлович,Зенит,defender,147,68
Англия,Никитин Пётр Ярославович,ПСЖ,attacker,49,42
Португалия,Смирнов Илья Антонович,Барселона,attacker,152,55
Бразилия,Козлов Вадим Данилович,Реал Мадрид,halfdefender,24,2
Аргентина,Семёнов Павел Степанович,Реал Мадрид,halfdefender,72,68
Нидерланды,Петров Станислав Константинович,Зенит,defender,49,15
Португалия,Морозов Руслан Маркович,Зенит,attacker,169,66
Италия,Никитин Георгий Денисович,Барселона,defender,43,19
Германия,Попов Максим Николаевич,Ливерпуль,halfdefender,4,3
Испания,Беляев Илья Матвеевич,Ливерпуль,defender,168,36
Германия,Рябов Константин Валентинович,Локомотив,defender,59,10
Испания,Макаров Сергей Николаевич,Ювентус,attacker,153,9
Россия,Шестаков Дмитрий Равильевич,Зенит,halfdefender,52,40
Аргентина,Иванов Владимир Максимович,Арсенал,attacker,0,0
Бразилия,Лебедев Константин Георгиевич,Локомотив,halfdefender,109,25
Аргентина,Куликов Валерий Сергеевич,ПСЖ,goalkeeper,168,-162
Англия,Блинов Станислав Ильич,Спартак,halfdefender,97,89
Нидерланды,Семёнов Матвей Арсеньевич,Барселона,defender,143,16
Бразилия,Макаров Александр Алексеевич,Бавария,halfdefender,40,28
Бразилия,Соловьёв Руслан Степанович,Локомотив,defender,149,80
Германия,Степанов Лев Русланович,Реал Мадрид,defender,76,60
Португалия,Романов Станислав Кириллович,Динамо,halfdefender,178,57
Португалия,Данилов Роман Андреевич,Барселона,defender,145,1
Германия,Петров Роман Борисович,Барселона,defender,157,39
Нидерланды,Романов Даниил Геннадьевич,Барселона,defender,8,6
Аргентина,Лебедев Виктор Анатольевич,ПСЖ,halfdefender,76,34
Нидерланды,Фёдоров Артём Рустамович,Ювентус,attacker,26,6
Португалия,Васильев Анатолий Олегович,Динамо,defender,7,5
Россия,Гусев Виктор Данилович,Зенит,halfdefender,34,2
Португалия,Жуков Ярослав Аркадьевич,ЦСКА,defender,106,16
Италия,Попов Георгий Евгеньевич,Локомотив,attacker,102,20
Испания,Барсуков Илья Ильич,Реал Мадрид,goalkeeper,110,-41
Россия,Макаров Арсений Леонидович,Бавария,attacker,67,65
Бразилия,Макаров Антон Борисович,Манчестер Сити,defender,73,35
Германия,Григорьев Александр Арсеньевич,ЦСКА,attacker,154,82
Аргентина,Жуков Станислав Русланович,Локомотив,defender,25,23
Италия,Медведев Виктор Равильевич,Арсенал,halfdefender,166,73
Аргентина,Петров Андрей Игоревич,Барселона,goalkeeper,3,-1
Нидерланды,Кондратьев Вячеслав Антонович,Ювентус,halfdefender,90,77
Нидерланды,Семёнов Юрий Фёдорович,ЦСКА,attacker,29,25
Нидерланды,Воробьёв Денис Олегович,Спартак,defender,159,10
Россия,Петров Руслан Леонидович,Барселона,halfdefender,58,43
Германия,Семёнов Арсений Дмитриевич,Спартак,defender,3,3
Аргентина,Алексеев Виктор Петрович,Манчестер Сити,halfdefender,71,14
Аргентина,Макаров Станислав Станиславович,Ювентус,defender,165,41
Нидерланды,Титов Валерий Семёнович,Динамо,attacker,89,75
Англия,Семёнов Вадим Алексеевич,Манчестер Сити,goalkeeper,119,-108
Англия,Титов Денис Игоревич,Спартак,halfdefender,74,68
Англия,Степанов Арсений Фёдорович,Ювентус,halfdefender,90,18
Аргентина,Сидоров Арсений Семёнович,Реал Мадрид,attacker,125,20
Нидерланды,Жуков Михаил Валерьевич,Локомотив,attacker,15,9
Англия,Беляев Константин Иванович,Локомотив,defender,52,0
Франция,Титов Никита Алексеевич,Спартак,attacker,92,79
Италия,Гусев Роман Григорьевич,Бавария,halfdefender,137,34
Россия,Медведев Юрий Егорович,Бавария,defender,30,4
Россия,Калинин Даниил Радмирович,Арсенал,halfdefender,15,9
Испания,Козлов Арсений Антонович,Арсенал,goalkeeper,46,-30
Нидерланды,Филиппов Анатолий Олегович,ЦСКА,defender,20,5
Португалия,Николаев Павел Анатольевич,Ювентус,defender,52,4
Англия,Павлов Егор Леонидович,Динамо,defender,47,19
Германия,Морозов Владимир Андреевич,Ювентус,defender,179,17
Аргентина,Гусев Александр Рустамович,Реал Мадрид,halfdefender,166,82
Бразилия,Степанов Константин Ильич,Барселона,defender,0,0
Нидерланды,Савельев Никита Тимофеевич,Ювентус,halfdefender,79,43
Франция,Воробьёв Арсений Валентинович,Ливерпуль,attacker,112,48
Нидерланды,Степанов Денис Андреевич,Ювентус,defender,162,37
Бразилия,Рябов Илья Станиславович,ПСЖ,defender,93,46
Россия,Лебедев Матвей Ильич,Бавария,defender,120,63
Франция,Морозов Сергей Вячеславович,ПСЖ,defender,90,39
Германия,Калинин Пётр Эдуардович,Реал Мадрид,goalkeeper,127,-117
Англия,Сергеев Михаил Рустамович,ПСЖ,defender,124,75
Англия,Марков Тимофей Валерьевич,ЦСКА,defender,13,2
Франция,Жуков Вадим Александрович,ПСЖ,defender,142,89
Россия,Филиппов Матвей Иванович,Зенит,defender,67,55
Испания,Иванов Юрий Германович,Локомотив,goalkeeper,88,-41
Германия,Соловьёв Анатолий Юрьевич,Барселона,attacker,151,9
Испания,Орлов Станислав Максимович,Ювентус,goalkeeper,40,-28
Англия,Попов Максим Олегович,Локомотив,defender,50,16
Россия,Беляев Пётр Анатольевич,Бавария,attacker,69,57
Россия,Беляев Глеб Валерьевич,Локомотив,defender,122,64
Португалия,Лазарев Кирилл Аркадьевич,Ливерпуль,defender,32,16
Аргентина,Мельников Юрий Константинович,Манчестер Сити,defender,125,75
Испания,Захаров Тихон Дмитриевич,Спартак,goalkeeper,45,-19
Германия,Андреев Антон Михайлович,Ливерпуль,halfdefender,143,27
Россия,Павлов Роман Тарасович,Ливерпуль,halfdefender,87,75
Аргентина,Фомин Тимофей Станиславович,Реал Мадрид,attacker,84,24
Бразилия,Лебедев Григорий Анатольевич,Реал Мадрид,defender,24,3
Англия,Орлов Тихон Владимирович,Спартак,defender,25,23
Нидерланды,Соловьёв Тимофей Дмитриевич,ПСЖ,halfdefender,58,54
Португалия,Захаров Руслан Петрович,Зенит,halfdefender,92,80
Нидерланды,Михайлов Григорий Вадимович,ЦСКА,defender,151,74
Бразилия,Попов Илья Петрович,Ювентус,attacker,77,71
Испания,Куликов Арсений Валерьевич,Реал Мадрид,attacker,159,14
Аргентина,Петров Дмитрий Тимофеевич,Локомотив,defender,180,88
Нидерланды,Николаев Станислав Денисович,Зенит,halfdefender,116,72
Бразилия,Яковлев Матвей Максимович,Бавария,attacker,15,14
Германия,Павлов Владимир Константинович,Ливерпуль,defender,22,19
Аргентина,Гордеев Ярослав Викторович,Барселона,defender,70,40
Франция,Макаров Руслан Григорьевич,Ювентус,attacker,2,2
Аргентина,Филиппов Вячеслав Анатольевич,Манчестер Сити,attacker,76,62
Франция,Васильев Владимир Вячеславович,Барселона,halfdefender,33,33
Англия,Кондратьев Егор Юрьевич,Зенит,defender,124,70
Германия,Григорьев Анатолий Олегович,Ювентус,attacker,110,19
Испания,Егоров Олег Валентинович,Реал Мадрид,attacker,151,78
Россия,Зайцев Владимир Равильевич,ПСЖ,halfdefender,180,61
Франция,Филиппов Георгий Арсеньевич,Бавария,attacker,71,15
Германия,Фролов Илья Владимирович,Спартак,attacker,173,61
Россия,Николаев Илья Матвеевич,Арсенал,defender,78,35
Франция,Фёдоров Денис Маркович,ЦСКА,defender,179,87
Испания,Григорьев Фёдор Эдуардович,Локомотив,halfdefender,141,29
Аргентина,Григорьев Михаил Фёдорович,Реал Мадрид,halfdefender,16,3
Португалия,Новиков Лев Эльдарович,Арсенал,defender,35,13
Россия,Петров Андрей Юрьевич,Реал Мадрид,defender,69,39
Бразилия,Васильев Александр Николаевич,Динамо,goalkeeper,117,-85
Россия,Мельников Анатолий Романович,Арсенал,attacker,115,7
Италия,Тарасов Арсений Никитич,ЦСКА,defender,151,49
Испания,Захаров Ярослав Григорьевич,ЦСКА,defender,174,49
Бразилия,Андреев Вячеслав Станиславович,Барселона,defender,105,26
Германия,Соколов Тихон Витальевич,Арсенал,attacker,117,5
Бразилия,Андреев Егор Петрович,Спартак,defender,149,0
Франция,Зайцев Лев Михайлович,Ювентус,defender,155,3
Бразилия,Егоров Георгий Семёнович,Ювентус,attacker,163,68
Англия,Борисов Сергей Валентинович,Реал Мадрид,goalkeeper,75,-28
Аргентина,Лебедев Степан Анатольевич,Спартак,defender,70,24
Нидерланды,Новиков Сергей Борисович,Манчестер Сити,halfdefender,116,47
Франция,Фёдоров Павел Эльдарович,Зенит,attacker,91,89
Аргентина,Семёнов Глеб Геннадьевич,Реал Мадрид,defender,86,14
Германия,Соколов Вадим Валерьевич,Зенит,attacker,131,27
Нидерланды,Васильев Илья Русланович,Зенит,halfdefender,10,6
Англия,Лебедев Сергей Михайлович,Арсенал,defender,79,0
Италия,Шестаков Арсений Денисович,Манчестер Сити,halfdefender,167,45
Нидерланды,Иванов Роман Данилович,Локомотив,goalkeeper,53,-37
Англия,Васильев Юрий Маркович,ЦСКА,halfdefender,168,14
Испания,Морозов Роман Степанович,Спартак,halfdefender,82,72
Англия,Николаев Руслан Викторович,Ювентус,defender,67,60
Португалия,Кузнецов Дмитрий Никитич,Бавария,goalkeeper,10,0
Англия,Савельев Глеб Ильич,Реал Мадрид,halfdefender,40,20
Нидерланды,Иванов Никита Антонович,Реал Мадрид,defender,126,52
Италия,Жуков Анатолий Александрович,Динамо,halfdefender,60,4
Аргентина,Фомин Роман Олегович,Барселона,attacker,120,64
Бразилия,Соловьёв Михаил Эдуардович,Реал Мадрид,defender,131,60
Нидерланды,Смирнов Максим Тимофеевич,Реал Мадрид,attacker,57,49
Нидерланды,Макаров Артём Маркович,Арсенал,attacker,113,81
Германия,Зайцев Андрей Аркадьевич,Арсенал,halfdefender,58,46
Бразилия,Гусев Руслан Кириллович,Спартак,defender,132,3
Англия,Волков Арсений Егорович,Манчестер Сити,halfdefender,108,17
Германия,Макаров Антон Никитич,Спартак,goalkeeper,146,-36
Англия,Романов Сергей Георгиевич,Ливерпуль,defender,81,77
Италия,Алексеев Олег Борисович,Ювентус,halfdefender,113,30
Бразилия,Данилов Дмитрий Егорович,Барселона,halfdefender,172,34
Испания,Гордеев Руслан Анатольевич,Зенит,defender,64,63
Аргентина,Фёдоров Руслан Павлович,Арсенал,defender,146,25
Англия,Семёнов Степан Игоревич,ЦСКА,attacker,149,0
Португалия,Фомин Андрей Григорьевич,ПСЖ,defender,63,19
Испания,Гаврилов Илья Леонидович,Зенит,halfdefender,159,40
Аргентина,Соловьёв Илья Ярославович,Реал Мадрид,goalkeeper,53,-22
Англия,Беляев Глеб Олегович,ПСЖ,halfdefender,100,82
Англия,Смирнов Виктор Равильевич,ЦСКА,goalkeeper,37,-1
Аргентина,Фролов Валерий Борисович,Спартак,defender,56,24
Аргентина,Сергеев Тимофей Арсеньевич,Ливерпуль,halfdefender,94,53
Аргентина,Соколов Антон Русланович,ЦСКА,attacker,43,28
Нидерланды,Сидоров Роман Аркадьевич,Бавария,attacker,91,34
Англия,Сергеев Тихон Кириллович,ПСЖ,defender,174,28
Испания,Григорьев Пётр Олегович,Локомотив,goalkeeper,13,-11
Бразилия,Егоров Григорий Русланович,Реал Мадрид,attacker,147,44
Испания,Куликов Фёдор Андреевич,Спартак,defender,141,47
Португалия,Семёнов Ярослав Геннадьевич,Локомотив,halfdefender,24,13
Англия,Иванов Илья Романович,Локомотив,defender,162,11
Португалия,Орлов Григорий Никитич,Ливерпуль,defender,91,31
Бразилия,Жуков Станислав Станиславович,Реал Мадрид,attacker,79,58
Бразилия,Фомин Константин Германович,Арсенал,defender,25,20
Англия,Лазарев Степан Валерьевич,Барселона,defender,170,46
Франция,Морозов Анатолий Маркович,Реал Мадрид,defender,60,54
Италия,Тарасов Фёдор Антонович,Динамо,goalkeeper,8,-4
Россия,Иванов Пётр Арсеньевич,ПСЖ,halfdefender,115,26
Германия,Егоров Григорий Константинович,Бавария,defender,166,35
Германия,Орлов Антон Геннадьевич,Спартак,defender,29,10
Нидерланды,Козлов Дмитрий Равильевич,Спартак,halfdefender,114,70
Германия,Тарасов Даниил Анатольевич,Ювентус,defender,146,21
Россия,Кондратьев Руслан Дмитриевич,Зенит,attacker,27,1
Россия,Данилов Константин Тимофеевич,Реал Мадрид,halfdefender,24,13
Аргентина,Григорьев Егор Олегович,Арсенал,goalkeeper,46,-14
Англия,Марков Владимир Михайлович,Ювентус,goalkeeper,21,-16
Бразилия,Новиков Илья Дмитриевич,Зенит,attacker,127,19
Германия,Лебедев Георгий Викторович,Спартак,attacker,31,31
Англия,Морозов Константин Антонович,Динамо,halfdefender,42,5
Россия,Кондратьев Дмитрий Станиславович,Реал Мадрид,attacker,139,22
Нидерланды,Жуков Михаил Павлович,Манчестер Сити,defender,154,69
Португалия,Шестаков Никита Антонович,Спартак,attacker,147,7
Франция,Калинин Денис Петрович,Ювентус,goalkeeper,54,-6
Россия,Лазарев Михаил Павлович,ЦСКА,attacker,141,57
Аргентина,Жуков Тимофей Данилович,ЦСКА,goalkeeper,47,-40
Португалия,Волков Павел Михайлович,Спартак,defender,72,2
Бразилия,Егоров Фёдор Германович,Динамо,halfdefender,80,56
Испания,Петров Роман Тимофеевич,Манчестер Сити,attacker,44,18
Англия,Жуков Илья Александрович,ПСЖ,attacker,119,61
Италия,Сергеев Пётр Денисович,ЦСКА,halfdefender,77,58
Бразилия,Блинов Денис Равильевич,Арсенал,goalkeeper,122,-113
Италия,Мельников Кирилл Николаевич,Ливерпуль,halfdefender,60,13
Германия,Фролов Тимофей Ильич,ЦСКА,attacker,167,25
Испания,Жуков Тимофей Егорович,Динамо,defender,2,1
Россия,Семёнов Андрей Геннадьевич,Динамо,halfdefender,23,6
Франция,Захаров Григорий Матвеевич,ЦСКА,defender,157,80
Франция,Беляев Сергей Анатольевич,Ливерпуль,attacker,120,1
Португалия,Сергеев Станислав Николаевич,Барселона,halfdefender,179,8
Португалия,Фомин Михаил Степанович,Ливерпуль,defender,86,65
Англия,Калинин Юрий Равильевич,Ливерпуль,defender,179,56
Англия,Гаврилов Дмитрий Данилович,Манчестер Сити,halfdefender,123,22
Германия,Иванов Станислав Георгиевич,Спартак,attacker,71,67
Аргентина,Сергеев Валерий Германович,Бавария,halfdefender,90,71
Бразилия,Жуков Фёдор Вячеславович,Зенит,defender,56,1
Россия,Воробьёв Андрей Александрович,Зенит,halfdefender,26,19
Нидерланды,Козлов Иван Григорьевич,Спартак,halfdefender,23,3
Англия,Калинин Руслан Сергеевич,ЦСКА,attacker,52,25
Италия,Новиков Артём Германович,Арсенал,attacker,165,85
Бразилия,Мельников Анатолий Витальевич,ПСЖ,defender,74,56
Англия,Кудрявцев Ярослав Кириллович,ЦСКА,halfdefender,28,28
Россия,Фомин Арсений Владимирович,Ливерпуль,defender,86,51
Франция,Калинин Артём Витальевич,Ювентус,defender,155,19
Португалия,Кузнецов Максим Эльдарович,Бавария,halfdefender,162,17
Англия,Иванов Владимир Георгиевич,Локомотив,attacker,118,25
Италия,Михайлов Станислав Антонович,Ювентус,defender,98,60
Германия,Попов Иван Сергеевич,ПСЖ,halfdefender,43,10
Франция,Лазарев Артём Дмитриевич,ПСЖ,halfdefender,53,48
Германия,Лазарев Георгий Маркович,Спартак,defender,61,4
Аргентина,Жуков Сергей Геннадьевич,Динамо,attacker,9,4
Франция,Морозов Вадим Валерьевич,Динамо,halfdefender,148,20
Испания,Козлов Андрей Тимофеевич,ЦСКА,attacker,108,72
Бразилия,Степанов Кирилл Евгеньевич,Арсенал,defender,167,30
Франция,Сергеев Анатолий Фёдорович,ЦСКА,halfdefender,98,90
Германия,Егоров Лев Эдуардович,Ливерпуль,halfdefender,79,0
Аргентина,Васильев Арсений Николаевич,Бавария,halfdefender,105,72
Аргентина,Васильев Григорий Антонович,Динамо,attacker,85,77
Англия,Семёнов Антон Егорович,Динамо,attacker,15,2
Германия,Степанов Тимофей Антонович,Реал Мадрид,halfdefender,40,3
Португалия,Романов Григорий Михайлович,ЦСКА,attacker,73,71
Испания,Макаров Лев Равильевич,ЦСКА,halfdefender,5,0
Португалия,Соловьёв Пётр Геннадьевич,Ливерпуль,attacker,103,8
Португалия,Медведев Иван Станиславович,Динамо,attacker,92,89
Португалия,Антонов Григорий Ильич,Зенит,defender,179,80
Бразилия,Соловьёв Анатолий Егорович,Локомотив,halfdefender,145,86
Аргентина,Титов Анатолий Олегович,Ливерпуль,defender,26,1
Россия,Морозов Фёдор Викторович,Ливерпуль,halfdefender,46,10
Нидерланды,Морозов Виктор Иванович,Барселона,defender,45,1
Франция,Шестаков Илья Рустамович,Зенит,attacker,77,51
Германия,Гусев Лев Рустамович,ПСЖ,goalkeeper,112,-14
Бразилия,Кудрявцев Тихон Анатольевич,Барселона,defender,175,26
Аргентина,Алексеев Иван Денисович,Бавария,defender,61,9
Германия,Данилов Вадим Егорович,ПСЖ,goalkeeper,54,-20
Франция,Зайцев Ярослав Дмитриевич,Реал Мадрид,halfdefender,111,76
Россия,Павлов Кирилл Григорьевич,Реал Мадрид,attacker,130,22
Бразилия,Попов Валерий Андреевич,Ювентус,halfdefender,54,11
Франция,Козлов Тихон Андреевич,Арсенал,halfdefender,154,1
Франция,Филиппов Олег Григорьевич,Реал Мадрид,defender,93,30
Россия,Волков Павел Дмитриевич,Арсенал,defender,101,2
Франция,Захаров Иван Егорович,Реал Мадрид,goalkeeper,175,-152
Германия,Яковлев Вадим Никитич,ЦСКА,halfdefender,101,74
Нидерланды,Савельев Валерий Рустамович,Ювентус,halfdefender,74,41
Португалия,Сидоров Пётр Борисович,Локомотив,halfdefender,158,54
Италия,Михайлов Даниил Георгиевич,Зенит,defender,95,82
Англия,Николаев Степан Аркадьевич,Зенит,defender,101,51
Бразилия,Морозов Иван Валентинович,Зенит,goalkeeper,86,-51
Аргентина,Андреев Глеб Станиславович,Барселона,attacker,172,82
Бразилия,Смирнов Арсений Аркадьевич,Реал Мадрид,defender,50,44
Германия,Титов Максим Игоревич,Зенит,defender,66,53
Германия,Соловьёв Матвей Витальевич,Бавария,halfdefender,46,7
Англия,Мельников Юрий Витальевич,Бавария,halfdefender,58,6
Англия,Калинин Глеб Игоревич,Манчестер Сити,attacker,133,21
Аргентина,Сергеев Владимир Семёнович,ПСЖ,defender,179,5
Португалия,Соколов Владимир Рустамович,Барселона,halfdefender,6,6
Россия,Марков Григорий Владимирович,Манчестер Сити,defender,163,29
Россия,Яковлев Виктор Алексеевич,Арсенал,halfdefender,108,14
Аргентина,Козлов Илья Егорович,Динамо,defender,31,27
Аргентина,Петров Даниил Викторович,Реал Мадрид,defender,57,34
Нидерланды,Зайцев Станислав Арсеньевич,Ювентус,defender,24,2
Аргентина,Козлов Виктор Игоревич,ПСЖ,defender,19,3
Италия,Васильев Константин Павлович,Арсенал,halfdefender,71,22
Франция,Антонов Тимофей Денисович,Барселона,goalkeeper,149,-132
Россия,Титов Антон Александрович,Арсенал,attacker,105,31
Россия,Козлов Арсений Вадимович,Манчестер Сити,attacker,30,23
Португалия,Никитин Юрий Егорович,Бавария,halfdefender,9,3
Германия,Никитин Тимофей Арсеньевич,ПСЖ,goalkeeper,72,-11
Англия,Куликов Глеб Павлович,Динамо,halfdefender,65,3
Бразилия,Калинин Даниил Вадимович,Реал Мадрид,halfdefender,86,39
Германия,Блинов Владимир Константинович,Зенит,attacker,143,74
Италия,Макаров Пётр Георгиевич,Локомотив,attacker,74,38
Бразилия,Морозов Дмитрий Николаевич,ЦСКА,goalkeeper,120,-102
Аргентина,Марков Степан Васильевич,Локомотив,defender,49,30
Португалия,Григорьев Виктор Константинович,Барселона,attacker,75,23
Англия,Васильев Иван Арсеньевич,ЦСКА,halfdefender,171,24
Бразилия,Данилов Денис Кириллович,Спартак,defender,112,76
Франция,Беляев Глеб Леонидович,Спартак,attacker,166,39
Германия,Сергеев Лев Русланович,ЦСКА,defender,160,44
Аргентина,Борисов Фёдор Леонидович,Арсенал,attacker,145,80
Испания,Козлов Павел Ильич,Манчестер Сити,halfdefender,159,79
Аргентина,Кудрявцев Павел Константинович,Ювентус,attacker,75,63
Германия,Воробьёв Александр Маркович,Спартак,defender,83,39
Россия,Фомин Илья Сергеевич,Бавария,defender,13,3
Италия,Семёнов Вячеслав Сергеевич,Реал Мадрид,attacker,89,26
Германия,Орлов Константин Данилович,Локомотив,halfdefender,163,55
Франция,Соколов Григорий Евгеньевич,Арсенал,defender,165,0
Россия,Барсуков Георгий Леонидович,Зенит,halfdefender,45,19
Россия,Фролов Александр Маркович,Спартак,halfdefender,74,69
Италия,Григорьев Роман Аркадьевич,Ливерпуль,attacker,8,2
Франция,Степанов Виктор Романович,Арсенал,goalkeeper,67,-20
Аргентина,Кузнецов Валерий Валентинович,Зенит,halfdefender,81,75
Португалия,Рябов Пётр Аркадьевич,Манчестер Сити,halfdefender,62,36
Франция,Николаев Степан Степанович,Ювентус,attacker,136,45
Италия,Гусев Арсений Рустамович,Локомотив,goalkeeper,110,-29
Нидерланды,Смирнов Антон Александрович,Манчестер Сити,defender,143,35
Аргентина,Гордеев Тимофей Кириллович,Реал Мадрид,defender,18,6
Россия,Соловьёв Денис Игоревич,Динамо,attacker,21,12
Россия,Романов Владимир Анатольевич,Спартак,goalkeeper,106,-45
Германия,Романов Константин Анатольевич,Ливерпуль,defender,74,19
Аргентина,Антонов Станислав Данилович,Ювентус,goalkeeper,37,-17
Франция,Шестаков Андрей Никитич,Манчестер Сити,attacker,12,9
Бразилия,Григорьев Ярослав Олегович,Локомотив,goalkeeper,21,-2
Бразилия,Касаткин Сергей Никитич,Реал Мадрид,defender,29,20
Испания,Кузнецов Лев Русланович,ЦСКА,defender,4,0
Нидерланды,Мельников Тихон Ярославович,Зенит,attacker,81,31
Аргентина,Лебедев Максим Ярославович,Барселона,goalkeeper,138,-104
Россия,Васильев Глеб Вячеславович,Арсенал,goalkeeper,29,-3
Португалия,Мельников Даниил Александрович,Спартак,attacker,163,58
Аргентина,Егоров Павел Егорович,Барселона,halfdefender,138,74
Португалия,Титов Руслан Константинович,Ливерпуль,goalkeeper,121,-56
Аргентина,Романов Дмитрий Фёдорович,Барселона,defender,19,11
Бразилия,Филиппов Анатолий Михайлович,Зенит,defender,34,34
Нидерланды,Морозов Роман Анатольевич,Бавария,defender,154,38
Аргентина,Данилов Тимофей Егорович,ЦСКА,goalkeeper,2,-1
Нидерланды,Кондратьев Никита Кириллович,Бавария,defender,85,78
Аргентина,Козлов Юрий Кириллович,ПСЖ,goalkeeper,27,-22
Англия,Гордеев Илья Николаевич,Реал Мадрид,attacker,90,86
Нидерланды,Никитин Олег Григорьевич,Ливерпуль,halfdefender,79,75
Португалия,Андреев Никита Егорович,ЦСКА,halfdefender,118,3
Португалия,Михайлов Лев Романович,Бавария,defender,157,12
Италия,Васильев Павел Леонидович,Спартак,halfdefender,2,2
Франция,Гусев Константин Эдуардович,Динамо,attacker,100,11
Италия,Фролов Тимофей Степанович,Ювентус,defender,65,59
Англия,Егоров Андрей Тимофеевич,Бавария,attacker,91,35
Франция,Гусев Сергей Ярославович,ЦСКА,defender,88,31
Англия,Рябов Арсений Вячеславович,Локомотив,attacker,112,36
Россия,Медведев Юрий Николаевич,ЦСКА,halfdefender,85,32
Аргентина,Морозов Матвей Леонидович,ПСЖ,defender,88,53
Франция,Попов Александр Анатольевич,ПСЖ,halfdefender,145,53
Германия,Зайцев Михаил Равильевич,Спартак,defender,13,12
Франция,Титов Артём Витальевич,Динамо,halfdefender,106,49
Бразилия,Григорьев Анатолий Юрьевич,ЦСКА,attacker,179,35
Аргентина,Кузнецов Ярослав Андреевич,Ювентус,goalkeeper,94,-80
Испания,Барсуков Иван Рустамович,Ливерпуль,defender,130,67
Испания,Орлов Ярослав Матвеевич,Динамо,halfdefender,93,71
Нидерланды,Соловьёв Роман Романович,ПСЖ,attacker,44,25
Испания,Орлов Максим Константинович,Спартак,defender,29,13
